Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Alpha1,0.36733427569953725,20.73361980717206,0.0,0.0,645,638,RHBDL2;SLC43A3;CPA1;KLKB1;HSH2D;DYSF;AL136376.1;LRRC14B;PDE6C;PLEKHG5;RARRES3;MOGAT2;LPHN3;GPR126;PGAM2;ALX4;LDB3;MS4A8;VANGL1;SLC51B;SLC30A8;G6PC2;CA3;CYP2E1;PRKG2;LDLRAD1;DES;FREM2;F2;APOB;PDZK1;EHF;DDC;HRH2;CCKAR;MMRN1;SIGLEC15;MOGAT1;TP73;WIF1;DGKI;CCDC141;GP5;NRIP2;HRH1;KCNK16;FHOD3;FAM162B;RIPK3;KCNA5;HOGA1;FAM179A;DCHS2;PTPRO;GRAP2;NTM;FBN1;ETNPPL;GALNT8;CYP4F3;PRDM14;BAIAP3;ZNF385B;AQPEP;MYBPHL;DHRS2;IGF2BP3;CDHR3;RTP4;GRM2;GPRIN2;AKNA;HABP2;LRRC3B;SP140L;WT1;NKAIN3;CCDC89;GADL1;LGALS3BP;SLC38A4;BST1;FAM150A;FAM184B;ST8SIA6;MOXD1;PPP1R1C;TMC4;LOX;MB21D1;IGFBP1;C1orf141;RAB19;RP11-664D7.4;C8orf34;SMIM2;GRHL3;OLFM3;ZSWIM2;GCK;NECAB1;C1orf168;KITLG;SLC16A14;APBB1;TNFSF10;COG1;EPHB6;TMEM72;NXPH2;PLA2R1;BACE1;F11;PPFIA2;FEV;UNC5CL;KIAA1467;WNT16;SEMA3D;LY75-CD302;LY75;TGFBI;GHR;ADAM32;PON1;C8B;GSTM2;F7;T;PTPRE;ADAM19;FREM3;EGFLAM;CMPK2;RSAD2;AL117190.3;KIT;EGFR;FRZB;LEPREL1;RBP1;VSTM5;SLC7A8;C14orf64;P2RY14;TP53I11;GALR1;SYT10;ADD2;TPH2;OAS3;PCDH15;CNTNAP2;ADAMTS19;CHGA;VAC14;TMEM130;ST6GAL2;GPR68;ANKRD18B;FAM159B;F5;ADAMTS15;TRHDE;SHISA3;MAGEE2;FBLN7;AMOTL1;LRRN1;C1QTNF3;TRPM6;ANK3;COL18A1;TMLHE;TMTC1;SP110;MCTP1;ZNF804B;KCNH6;BHLHE22;SCML4;ZNF730;CXCL6;LRRTM1;HMGA2;TSPAN11;GPR173;EDN2;BHMT2;DMGDH;TSPEAR;NPY2R;REC8;THSD7B;ADAMTS5;AVPR1A;TRANK1;ENPEP;DIP2C;CYP7B1;TTPA;APOBEC4;DDO;DGKB;CTHRC1;CCDC170;POF1B;CCDC150;TTC39A;SLC25A34;EYS;BANK1;SLC22A16;PTCHD4;SRGAP3;TLR3;DCLK1;EMB;KLHDC7A;SERPINB1;SPTLC3;PTPRR;NPY;AFAP1L2;COL14A1;LIX1;FAM90A1;PDE1C;KIAA1614;NR0B2;EHD3;METTL20;SLC26A4;COL5A2;GAB1;C1orf173;COLGALT2;SLC4A8;LRRC7;PAK7;KY;C1QL3;SEMA3A;HEPACAM2;C11orf87;SV2A;SORBS2;ZNF772;AC004076.9;NEUROD1;RBM43;BDNF;NUPR1L;DAPL1;RIMS1;LMO2;MAGED1;SLCO4C1;DFNA5;NEK3;PAH;TMPRSS2;OXTR;EDAR;GYG2;GGACT;ARMC4;EPHB1;HTRA2;AUP1;PRSS3;PDZRN4;PDE1A;AQP4;GPR19;DNAJC28;TTC14;CLEC14A;DDIT4L;KHDC1;ARHGEF38;BATF2;KIF12;TRPC6;ABCA13;CD14;BBS10;OSBP2;TRPC3;SLC25A43;ITGA4;CEBPD;CCDC149;INPP4B;LAMB4;RUNX1T1;PXN;RPH3AL;FAM135B;FFAR2;ERVMER34-1;EPSTI1;MGAT4C;B3GAT2;KLHL3;FAM166B;PLSCR4;KCND2;CSMD1;C20orf196;ZKSCAN3;HIST1H2BD;TMEM45B;LSP1;ILDR1;IDNK;BTC;ERV3-1;BAI3;FAM189A2;NPR3;ZSWIM1;C15orf38;FAM92A1;HIST1H1E;SOX30;SPINK2;TFG;MEIS1;ISM1;KCNIP4;HTR1E;CDK5RAP2;SERPINA10;SLC37A3;CX3CL1;APEX2;FZD4;PPP1R1A;SGCB;CEP128;FGF14;KCNT2;ZNF107;ACACB;HOPX;KIAA1211L;ADHFE1;SLAIN1;FAM188A;TRIM56;TTR;C6orf118;CHST2;NCAPG2;SLC7A2;LDLRAD4;PTPRZ1;SPC25;SMIM6;BCL2L14;STEAP2;ADH6;EXPH5;PCDH7;SPRED3;CNTN4;LRP1B;BMPR1B;AGPAT3;ZNF273;FEN1;PARP11;TPBG;MTNR1B;PRSS35;TNS1;GINS4;TAPBPL;STX18;EYA4;DUSP26;RASGEF1A;MTRF1;CASP4;SALL2;HSPD1;NHLRC3;PROSER1;ARID5A;ARRDC3;ESD;TRMT2B;GPER1;SUPT20H;TMEM86B;TOPORS;NCAM2;PSPH;CCT6A;FGF10;PABPC5;MVB12B;METTL17;ACSS3;LIN7A;MOB4;MKX;PGBD1;BAALC;C8orf56;SPIDR;SNTG1;VAV3;MYT1L;NHSL2;GFRA1;CD8A;KCNJ3;NUDT12;ST3GAL6;DNAJC19;SLITRK1;WDR7;PCDH17;CACFD1;MTTP;TRMT10A;SLC27A5;ACBD7;AKAP6;HAPLN1;FAM218A;ENTPD3;ARHGEF10L;HTR1F;SLC17A5;UFM1;SLC38A10;PRMT8;GPR56;ANXA6;ESR2;MANBA;RGS4;TMEM218;PRICKLE1;TMEM144;PI4K2A;WNK2;CCDC68;PTPN6;HIST1H2BE;DNAH6;CDC14A;ZNF485;GORAB;MFSD6;ATP1B1;XRCC1;LMAN1;SND1;NCOA7;RFX6;VOPP1;GUCY1A2;PSMF1;ATP2B4;BBX;CALB1;SIL1;C9orf170;DPP6;TRPC4;CORO2B;KCNRG;TBXAS1;ENO4;SLC16A2;ECHDC1;ESRP1;SNX14;PHC1;LIMCH1;TAGLN3;PELI3;TPM3;ARHGEF9;HK1;ISPD;LANCL1;TMEM30A;CENPC;DLG2;RP11-366L20.2;HNF4A;LIMS1;AQP7;TNFRSF11B;PDE7B;DACH1;PEX5L;CBLN2;LYPD1;NKIRAS1;KRCC1;DZIP3;MRPS22;DFNB31;UNC119;GRB10;KAZN;ZHX3;FAM19A4;PDE3A;RORB;GRM7;SOX13;STIM1;SLC46A3;SH3TC1;TRAM1L1;DGKZ;ATP10D;ADH5;SEMA6A;TIPARP;MTUS1;FAM107B;FADS2;LURAP1L;CCDC85C;ARHGAP1;CTNNA1;DARS2;CENPL;PLOD2;PTN;P2RY1;ATP5B;ANO5;VEPH1;NTNG2;RASSF4;SGCZ;TSHZ1;GABRG2;GSTZ1;SLC29A4;EPHX1;TECR;LSAMP;C21orf58;GPC4;GCNT3;GALNT6;EPCAM;SPAG16;LMO7;FAM13C;MARCH8;TRIQK;PRR15;DAAM1;SYNJ1;PHF17;C14orf132;TPCN1;MICAL1;GFOD1;RPL15;FXYD2;RPS6KA3;PRKACB;INADL;VDR;ANKS1B;RABGAP1L;TMEM126B;UCP2;ZDHHC2;TOMM7;SSH1;ROBO1;EYA3;MAPK10;MAST4;PIK3AP1;UBE3B;HIST1H1C;TMEM45A;NXN;SARM1;RASGEF1B;NUP35;SFI1;PAX8;FGD4;AP2A2;CLYBL;DEGS1;LRRC23;CDS2;GNAL;RNF128;NLGN1;DDR1;MACC1;SPHKAP;RP11-187E13.2;TMEM64;LLGL2;GNB5;ZMYND8;ROBO2;MAML3;GABRA2;CD36;PACS1;TBC1D16;SAMD9;C8orf31;PRR26;CLU;ST7;SYBU;FBXL7;C12orf74;CLIP4;ADCK4;PITPNM2;TNS3;GBP1;C15orf39;C11orf45;ANK2;TM4SF4;MLIP,RHBDL2;SLC43A3;CPA1;KLKB1;HSH2D;DYSF;AL136376.1;LRRC14B;PDE6C;PLEKHG5;RARRES3;MOGAT2;LPHN3;GPR126;PGAM2;ALX4;LDB3;MS4A8;VANGL1;SLC51B;SLC30A8;G6PC2;CA3;CYP2E1;PRKG2;LDLRAD1;DES;FREM2;F2;APOB;PDZK1;EHF;DDC;HRH2;CCKAR;MMRN1;SIGLEC15;MOGAT1;TP73;WIF1;DGKI;CCDC141;GP5;NRIP2;HRH1;KCNK16;FHOD3;FAM162B;RIPK3;KCNA5;HOGA1;FAM179A;DCHS2;PTPRO;GRAP2;NTM;FBN1;ETNPPL;GALNT8;CYP4F3;PRDM14;BAIAP3;ZNF385B;AQPEP;MYBPHL;DHRS2;IGF2BP3;CDHR3;RTP4;GRM2;GPRIN2;AKNA;HABP2;LRRC3B;SP140L;WT1;NKAIN3;CCDC89;GADL1;LGALS3BP;SLC38A4;BST1;FAM150A;FAM184B;ST8SIA6;MOXD1;PPP1R1C;TMC4;LOX;MB21D1;IGFBP1;C1orf141;RAB19;RP11-664D7.4;C8orf34;SMIM2;GRHL3;OLFM3;ZSWIM2;GCK;NECAB1;C1orf168;KITLG;SLC16A14;APBB1;TNFSF10;COG1;EPHB6;TMEM72;NXPH2;PLA2R1;BACE1;F11;PPFIA2;FEV;UNC5CL;KIAA1467;WNT16;SEMA3D;LY75-CD302;LY75;TGFBI;GHR;ADAM32;PON1;C8B;GSTM2;F7;T;PTPRE;ADAM19;FREM3;EGFLAM;CMPK2;RSAD2;AL117190.3;KIT;EGFR;FRZB;LEPREL1;RBP1;VSTM5;SLC7A8;C14orf64;P2RY14;TP53I11;GALR1;SYT10;ADD2;TPH2;OAS3;PCDH15;CNTNAP2;ADAMTS19;CHGA;VAC14;TMEM130;ST6GAL2;GPR68;ANKRD18B;FAM159B;F5;ADAMTS15;TRHDE;SHISA3;MAGEE2;FBLN7;AMOTL1;LRRN1;C1QTNF3;TRPM6;ANK3;COL18A1;TMLHE;TMTC1;SP110;MCTP1;ZNF804B;KCNH6;BHLHE22;SCML4;ZNF730;CXCL6;LRRTM1;HMGA2;TSPAN11;GPR173;EDN2;BHMT2;DMGDH;TSPEAR;NPY2R;REC8;THSD7B;ADAMTS5;AVPR1A;TRANK1;ENPEP;DIP2C;CYP7B1;TTPA;APOBEC4;DDO;DGKB;CTHRC1;CCDC170;POF1B;CCDC150;TTC39A;SLC25A34;EYS;BANK1;SLC22A16;PTCHD4;SRGAP3;TLR3;DCLK1;EMB;KLHDC7A;SERPINB1;SPTLC3;PTPRR;NPY;AFAP1L2;COL14A1;LIX1;FAM90A1;PDE1C;KIAA1614;NR0B2;EHD3;METTL20;SLC26A4;COL5A2;GAB1;C1orf173;COLGALT2;SLC4A8;LRRC7;PAK7;KY;C1QL3;SEMA3A;HEPACAM2;C11orf87;SV2A;SORBS2;ZNF772;AC004076.9;NEUROD1;RBM43;BDNF;NUPR1L;DAPL1;RIMS1;LMO2;MAGED1;SLCO4C1;DFNA5;NEK3;PAH;TMPRSS2;OXTR;EDAR;GYG2;GGACT;ARMC4;EPHB1;HTRA2;AUP1;PRSS3;PDZRN4;PDE1A;AQP4;GPR19;DNAJC28;TTC14;CLEC14A;DDIT4L;KHDC1;ARHGEF38;BATF2;KIF12;TRPC6;ABCA13;CD14;BBS10;OSBP2;TRPC3;SLC25A43;ITGA4;CEBPD;CCDC149;INPP4B;LAMB4;RUNX1T1;PXN;RPH3AL;FAM135B;FFAR2;ERVMER34-1;EPSTI1;MGAT4C;B3GAT2;KLHL3;FAM166B;PLSCR4;KCND2;CSMD1;C20orf196;ZKSCAN3;HIST1H2BD;TMEM45B;LSP1;ILDR1;IDNK;BTC;ERV3-1;BAI3;FAM189A2;NPR3;ZSWIM1;C15orf38;FAM92A1;HIST1H1E;SOX30;SPINK2;TFG;MEIS1;ISM1;KCNIP4;HTR1E;CDK5RAP2;SERPINA10;SLC37A3;CX3CL1;APEX2;FZD4;PPP1R1A;SGCB;CEP128;FGF14;KCNT2;ZNF107;ACACB;HOPX;KIAA1211L;ADHFE1;SLAIN1;FAM188A;TRIM56;TTR;C6orf118;CHST2;NCAPG2;SLC7A2;LDLRAD4;PTPRZ1;SPC25;SMIM6;BCL2L14;STEAP2;ADH6;EXPH5;PCDH7;SPRED3;CNTN4;LRP1B;BMPR1B;AGPAT3;ZNF273;FEN1;PARP11;TPBG;MTNR1B;PRSS35;TNS1;GINS4;TAPBPL;STX18;EYA4;DUSP26;RASGEF1A;MTRF1;CASP4;SALL2;HSPD1;NHLRC3;PROSER1;ARID5A;ARRDC3;ESD;TRMT2B;GPER1;SUPT20H;TMEM86B;TOPORS;NCAM2;PSPH;CCT6A;FGF10;PABPC5;MVB12B;METTL17;ACSS3;LIN7A;MOB4;MKX;PGBD1;BAALC;C8orf56;SPIDR;SNTG1;VAV3;MYT1L;NHSL2;GFRA1;CD8A;KCNJ3;NUDT12;ST3GAL6;DNAJC19;SLITRK1;WDR7;PCDH17;CACFD1;MTTP;TRMT10A
