"",ps,smoothed.percent.open,celltype,gene_peak
"963",0.244897959183673,2.74584540073283,beta,FOSB_19:45970838-45971636
"964",0.26530612244898,2.64708246098481,beta,FOSB_19:45970838-45971636
"965",0.285714285714286,2.54076451551452,beta,FOSB_19:45970838-45971636
"966",0.306122448979592,2.43161971024073,beta,FOSB_19:45970838-45971636
"967",0.326530612244898,2.32389144312287,beta,FOSB_19:45970838-45971636
"968",0.346938775510204,2.22132837587998,beta,FOSB_19:45970838-45971636
"969",0.36734693877551,2.12722100304614,beta,FOSB_19:45970838-45971636
"970",0.387755102040816,2.03767316484175,beta,FOSB_19:45970838-45971636
"971",0.408163265306122,1.92264506546512,beta,FOSB_19:45970838-45971636
"972",0.428571428571429,1.79741612389827,beta,FOSB_19:45970838-45971636
"973",0.448979591836735,1.68195764607633,beta,FOSB_19:45970838-45971636
"974",0.469387755102041,1.59315501837016,beta,FOSB_19:45970838-45971636
"975",0.489795918367347,1.54597799758777,beta,FOSB_19:45970838-45971636
"976",0.510204081632653,1.55629756550524,beta,FOSB_19:45970838-45971636
"977",0.530612244897959,1.62355265397945,beta,FOSB_19:45970838-45971636
"978",0.551020408163265,1.70967840288341,beta,FOSB_19:45970838-45971636
"979",0.571428571428571,1.76937498642692,beta,FOSB_19:45970838-45971636
"980",0.591836734693878,1.80397266203624,beta,FOSB_19:45970838-45971636
"981",0.612244897959184,1.84588825803317,beta,FOSB_19:45970838-45971636
"982",0.63265306122449,1.89300121192011,beta,FOSB_19:45970838-45971636
"983",0.653061224489796,1.94307096773662,beta,FOSB_19:45970838-45971636
"984",0.673469387755102,1.99370391268828,beta,FOSB_19:45970838-45971636
"985",0.693877551020408,2.04233890275579,beta,FOSB_19:45970838-45971636
"986",0.714285714285714,2.08778231353301,beta,FOSB_19:45970838-45971636
"987",0.73469387755102,2.13732420127749,beta,FOSB_19:45970838-45971636
"988",0.755102040816326,2.19206880272203,beta,FOSB_19:45970838-45971636
"989",0.775510204081633,2.25168645555769,beta,FOSB_19:45970838-45971636
"990",0.795918367346939,2.31582887604907,beta,FOSB_19:45970838-45971636
"991",0.816326530612245,2.38412222515126,beta,FOSB_19:45970838-45971636
"992",0.836734693877551,2.45616055459549,beta,FOSB_19:45970838-45971636
"993",0.857142857142857,2.53149967977491,beta,FOSB_19:45970838-45971636
"994",0.877551020408163,2.60965155346464,beta,FOSB_19:45970838-45971636
"995",0.897959183673469,2.69027339715153,beta,FOSB_19:45970838-45971636
"996",0.918367346938775,2.77437071387432,beta,FOSB_19:45970838-45971636
"997",0.938775510204082,2.86264437336802,beta,FOSB_19:45970838-45971636
"998",0.959183673469388,2.95569339360365,beta,FOSB_19:45970838-45971636
"999",0.979591836734694,3.05416863067526,beta,FOSB_19:45970838-45971636
"1000",1,3.15877908473718,beta,FOSB_19:45970838-45971636
"1001",0,1.51515151515152,delta,FOSB_19:45970838-45971636
"1002",0.0204081632653061,1.75321747325296,delta,FOSB_19:45970838-45971636
"1003",0.0408163265306122,2.13649565104938,delta,FOSB_19:45970838-45971636
"1004",0.0612244897959184,2.65970051394348,delta,FOSB_19:45970838-45971636
"1005",0.0816326530612245,3.30439349027668,delta,FOSB_19:45970838-45971636
"1006",0.102040816326531,4.02241763456936,delta,FOSB_19:45970838-45971636
"1007",0.122448979591837,4.7215934526118,delta,FOSB_19:45970838-45971636
"1008",0.142857142857143,5.26315789473684,delta,FOSB_19:45970838-45971636
"1009",0.163265306122449,5.64452878214766,delta,FOSB_19:45970838-45971636
"1010",0.183673469387755,5.96833790961794,delta,FOSB_19:45970838-45971636
"1011",0.204081632653061,6.23058555101131,delta,FOSB_19:45970838-45971636
"1012",0.224489795918367,6.4298842713259,delta,FOSB_19:45970838-45971636
"1013",0.244897959183673,6.56728351374898,delta,FOSB_19:45970838-45971636
"1014",0.26530612244898,6.64596666206887,delta,FOSB_19:45970838-45971636
"1015",0.285714285714286,6.67086422104232,delta,FOSB_19:45970838-45971636
"1016",0.306122448979592,6.64822673328504,delta,FOSB_19:45970838-45971636
"1017",0.326530612244898,6.58519654384734,delta,FOSB_19:45970838-45971636
"1018",0.346938775510204,6.48941007832782,delta,FOSB_19:45970838-45971636
"1019",0.36734693877551,6.36865347503114,delta,FOSB_19:45970838-45971636
"1020",0.387755102040816,6.23058555101131,delta,FOSB_19:45970838-45971636
"1021",0.408163265306122,6.08253418977147,delta,FOSB_19:45970838-45971636
"1022",0.428571428571429,5.93136594081395,delta,FOSB_19:45970838-45971636
"1023",0.448979591836735,5.78342419791776,delta,FOSB_19:45970838-45971636
"1024",0.469387755102041,5.64452878214765,delta,FOSB_19:45970838-45971636
"1025",0.489795918367347,5.52002892635313,delta,FOSB_19:45970838-45971636
"1026",0.510204081632653,5.41490228242415,delta,FOSB_19:45970838-45971636
"1027",0.530612244897959,5.3338943859597,delta,FOSB_19:45970838-45971636
