UMAP1,UMAP2,zval,cluster
6.7492394,-3.6977878,-7.12349728874292,beta_1
-3.5619113,3.1359603,5.90720078805487,alpha_2
-8.058988,-2.1932847,0.484647244432128,alpha_1
-8.349038,-0.3808567,-4.80855192800414,alpha_1
7.6087837,-3.872928,0.788831630447178,beta_1
7.75462,-1.4979968,3.40220329013777,beta_1
6.641629,-1.2844063,0.573780883815032,beta_2
-7.9709477,-2.1293502,0.786001141564928,alpha_1
-4.0348153,3.3147051,9.32638983997196,alpha_2
-9.508471,0.9012061,-5.55067658978993,alpha_1
-10.372022,-1.0760086,-4.10351736107952,alpha_1
-9.042878,0.20001596,-3.67979409745628,alpha_1
6.914643,-2.9024901,0.303745899860126,beta_1
-9.9545145,0.9927573,-3.52453326674196,alpha_1
5.8358502,-3.5504212,-0.517225838298596,beta_1
-8.539578,-2.3695915,-2.17830601795258,alpha_1
4.8112583,2.5523736,3.71847105549855,beta_2
-9.01187,-1.004549,-6.34706600611388,alpha_1
-7.520162,-1.8878956,-11.2942628362442,alpha_1
6.6268125,-2.4462092,-1.90106734486981,beta_1
-9.375886,1.390116,-0.506318961489874,alpha_1
3.6295438,3.1722634,10.2313071412827,beta_2
-7.921012,0.41563866,-0.917759073836001,alpha_1
-9.285163,-1.0286667,-2.13367799430586,alpha_1
-8.40592,0.86825055,-7.84065538138902,alpha_1
-8.168047,-0.74941,2.18349617335878,alpha_1
-8.514221,-1.677165,-2.98188583087114,alpha_1
-7.2415223,-0.49057716,-3.50596723556974,alpha_1
-6.81374,0.031576447,-2.01049318728962,alpha_1
-0.31251606,-0.4737681,-0.221322375621477,delta_1
5.470216,1.8898101,5.62605769119812,beta_2
6.1352,-3.074676,2.98986487597407,beta_1
-0.13667919,-0.9277905,0.374233756180883,delta_1
-9.525447,-0.67008877,-4.71879059360208,alpha_1
-6.847661,0.022859238,-2.52995762181134,alpha_1
-0.25655866,-0.48525247,-0.427634948846562,delta_1
-7.514285,1.3097795,1.55688736984237,alpha_1
-10.166571,0.25286785,-3.58412635004388,alpha_1
6.899799,-2.4898882,-3.39052468146529,beta_1
6.885254,-1.970783,0.348643925473363,beta_1
-5.429863,2.4980466,7.60528928623002,alpha_2
-3.9018729,2.4986274,6.16617852276934,alpha_2
8.597889,-2.0156252,-0.116995012297133,beta_1
8.651827,-3.6376548,-0.158438916939636,beta_1
5.6593595,1.3735352,5.09692047601321,beta_2
7.489981,-0.79968643,0.94876201729701,beta_2
7.9365354,-3.0457628,-0.630681668405785,beta_1
7.435894,-3.0232885,0.659010762006268,beta_1
3.664657,2.9137905,15.6165377624339,beta_2
7.9495125,-0.97659767,1.1525009739042,beta_1
-10.156094,-1.0469458,-3.63216282756262,alpha_1
-3.560343,4.0240483,-1.14634390239597,alpha_2
-7.4476247,1.3834404,1.92951354791395,alpha_1
-10.020174,-1.7432194,-2.95485580496138,alpha_1
1.1828437,3.6468227,-0.214761254831944,beta_2
-7.345814,-1.510881,-0.81862960999579,alpha_1
4.109384,2.87239,10.2408251440774,beta_2
7.6890955,-0.25436795,0.659773759646738,beta_2
7.6885133,-2.493086,-3.6728141188239,beta_1
9.004509,-0.14525743,-0.387175207731741,beta_1
7.002704,-1.2032723,0.499547735824793,beta_2
-9.031613,-2.7254708,-6.91114068845208,alpha_1
-8.732606,-1.0569222,-3.17562896535944,alpha_1
3.503293,3.306831,16.8674483031893,beta_2
0.25497726,-0.94942206,-0.562650644854742,delta_1
4.6438613,3.1075995,6.49300046334387,beta_2
-3.2885716,4.500113,9.93955430417146,alpha_2
-7.4809165,-1.2201833,1.36042474761217,alpha_1
-11.031488,0.14881895,-4.61049948456175,alpha_1
6.8775053,-1.1486279,1.30077155420246,beta_2
-9.472835,-1.7750324,-3.21724406916067,alpha_1
4.692451,2.9917538,5.73511585554908,beta_2
-8.890053,0.33258924,-0.470425540688341,alpha_1
-7.3102007,-0.9086482,-1.70227938072885,alpha_1
-6.9029493,-0.4061288,-2.36923562795339,alpha_1
-10.134002,-0.36824587,-2.07218914971292,alpha_1
5.7663226,-1.173203,1.82150255095153,beta_2
9.10608,-1.3675661,-3.02100776094503,beta_1
-7.8857517,-1.2324787,0.1311954734293,alpha_1
-8.515821,1.5239079,2.14167164633546,alpha_1
5.857903,-0.76220924,1.34503797243496,beta_2
6.4304976,-4.358419,-0.435090546925595,beta_1
6.9135513,0.81250817,7.66527714613448,beta_2
7.704173,-2.8976655,-1.16999068169032,beta_1
2.1576161,3.5724022,7.84569834111907,beta_2
6.719298,-2.9289117,-0.951535334899075,beta_1
6.547197,1.6532633,4.98913664803458,beta_2
-8.992585,-0.28724453,-4.43812321598077,alpha_1
-9.935698,1.7755075,-0.611586787314891,alpha_1
-7.871752,-2.6606605,0.326671924717544,alpha_1
8.647873,-2.4278316,-2.40508414524823,beta_1
-9.688768,1.8294665,-1.21532898214379,alpha_1
-7.377233,-0.7203727,2.59623572731186,alpha_1
8.336548,-2.635538,-0.842604170559164,beta_1
6.359828,-3.171131,-3.37775652930091,beta_1
-9.252346,-2.206548,-2.27161830031434,alpha_1
5.7894354,1.0681833,7.09502225217993,beta_2
7.989452,-4.342075,-3.38635338808311,beta_1
-2.930374,3.0785196,3.71945743015049,alpha_2
-7.733745,-1.5750223,-6.22393240394565,alpha_1
-8.023307,-0.0259566,-1.99855258997989,alpha_1
7.978874,-4.122193,0.0393834950525091,beta_1
-8.670868,-2.4501715,-4.00458946036792,alpha_1
3.7055857,3.1691,10.6940702747639,beta_2
6.9857287,-4.1113434,1.02464445973132,beta_1
-8.491774,-2.253164,-0.462010364140984,alpha_1
9.194035,-1.7490621,-3.67045190206456,beta_1
7.573401,-3.1583617,-0.9941278078113,beta_1
5.0622706,1.5085797,5.44582477235585,beta_2
6.158407,-3.712306,-1.21676825299293,beta_1
8.279462,-3.1846557,-0.545120170755153,beta_1
5.5051203,0.6492815,3.65174596725268,beta_2
5.6122746,-1.0705779,2.19898836532968,beta_2
-10.40007,-0.2391273,-7.15930378080192,alpha_1
-10.361009,0.8389362,-4.04401069679424,alpha_1
8.567711,-0.91071093,1.78829291497438,beta_1
-10.652637,0.70168316,-3.8269254520686,alpha_1
9.559974,-1.8758881,-9.19476600991134,beta_1
0.41392753,-0.7041415,-0.427400352264438,delta_1
-7.7798557,-2.1909904,-0.440551236261767,alpha_1
6.427136,-1.0192373,0.106138040508242,beta_2
5.4398375,2.393817,11.905060326805,beta_2
-7.169773,0.07581854,-4.96174136384531,alpha_1
-8.126657,-1.2207452,-2.99101773934953,alpha_1
7.1054115,-4.68363,-3.09977507961297,beta_1
8.900408,-3.0761712,-5.55049539457977,beta_1
7.589391,-2.5790539,0.941072876396821,beta_1
-9.746881,-1.4472257,-3.95441276232704,alpha_1
0.30399385,0.9497389,10.2930801354906,delta_2
5.742777,2.2662811,7.98858673228807,beta_2
5.7394624,-3.846255,-3.65451001388205,beta_1
-8.103302,-0.3197118,-5.4300994331926,alpha_1
-3.6843708,2.738483,3.53222252194514,alpha_2
6.7729387,-4.249729,-0.896188188196374,beta_1
-7.095654,0.611846,-0.461845293702768,alpha_1
6.4990153,-1.1508458,-2.41295994646435,beta_2
-9.198604,-2.179125,1.77758637811001,alpha_1
7.7266,-1.9348502,-1.26168052298336,beta_1
0.017503005,-0.4932215,2.94925456318869,delta_1
-4.2873707,3.2639396,12.7443430129212,alpha_2
-7.1382384,-1.2240108,1.52470422401829,alpha_1
6.535278,-3.909713,-1.66931087918465,beta_1
8.009166,-4.023902,-4.59340708916794,beta_1
-7.894257,-2.5328147,-6.4320773019675,alpha_1
2.7155614,2.539869,3.31753577839061,beta_2
5.571258,2.0886042,6.33984977139616,beta_2
-9.904051,1.712939,-1.46088125240777,alpha_1
-3.191791,4.6833034,2.04743395177309,alpha_2
7.9829803,-2.7242324,-3.67435736332789,beta_1
-10.967053,0.68931425,-10.2918027547211,alpha_1
5.3158154,0.2570027,3.93304626984685,beta_2
7.6328964,-2.954457,-6.03442491992197,beta_1
-7.30436,-1.2663906,-5.17226764367873,alpha_1
-9.835462,1.7732239,-3.23200732810784,alpha_1
6.937385,0.24866101,1.53790612123022,beta_2
8.346573,-3.1933074,2.42196589553852,beta_1
8.794813,-2.8956125,-3.59579375658384,beta_1
7.6867537,-1.5187432,1.3522534369462,beta_1
-9.290273,-1.6233715,-3.05750544554504,alpha_1
7.8347363,-1.444701,-0.766416689358979,beta_1
-0.4220281,-0.25171354,3.98175652262904,delta_1
6.7266035,1.4540143,3.71571176363491,beta_2
3.3550925,2.5473258,18.167648652577,beta_2
6.2242227,2.1382468,7.11180113424566,beta_2
5.6474156,2.4059935,9.10636079556443,beta_2
6.299183,-2.5744357,-1.06634537339593,beta_1
0.3549546,0.6329448,0.775883651744061,delta_2
6.238054,0.23227924,3.6788034671384,beta_2
-10.324315,0.44550365,-3.4722569019175,alpha_1
-2.319779,3.495113,12.140271000054,alpha_2
4.609501,2.3024826,8.84938405387142,beta_2
8.057473,-1.1115762,2.66153496540738,beta_1
8.62773,-3.6401188,-1.10608677184853,beta_1
-8.834753,-2.1581426,-1.78688804601898,alpha_1
-2.469806,3.4076645,11.7421367181713,alpha_2
-8.75434,-2.6375504,-0.208853996078649,alpha_1
8.204864,-0.9969177,-1.16495244338439,beta_1
2.0533664,3.892873,1.53062247367562,beta_2
7.7540603,-2.7309716,-2.4248556072986,beta_1
-8.771828,-1.2136368,-3.87794385219442,alpha_1
5.327163,1.9801339,8.44102709699613,beta_2
8.396453,-3.5958743,-4.47064286645576,beta_1
5.903053,-0.6483382,1.06769415720246,beta_2
-3.2184803,2.807975,9.42664323166267,alpha_2
5.30808,0.17916231,3.34988249492361,beta_2
-10.546853,1.4891332,-3.81024763599228,alpha_1
4.942195,3.1582484,10.0435792239494,beta_2
-0.17407064,3.9845705,-3.33299898437209,beta_2
-2.5360909,4.4885116,-4.18777004582319,alpha_2
9.183464,-0.26030487,1.16989635702103,beta_1
6.9425025,-3.2861722,-0.34463596207995,beta_1
2.3033843,3.068372,-0.190678279541886,beta_2
-10.6098995,1.4546316,-1.76262464382183,alpha_1
4.9881268,3.1447833,7.83491457736306,beta_2
-0.010593692,3.875316,-2.63288127603186,beta_2
-7.6218724,-0.9330929,0.631413306120689,alpha_1
7.292308,0.6252337,4.3653304102307,beta_2
-8.108098,-2.7677681,-3.30791502896815,alpha_1
5.281613,1.376671,8.77447163930201,beta_2
7.362754,-1.3285968,0.0620609275867523,beta_1
-5.208942,2.0998275,8.5490322673994,alpha_2
-9.686717,1.4486628,-2.57080921976996,alpha_1
-10.033951,-0.24863577,-2.46957049154187,alpha_1
-7.7977076,-2.3140774,-0.658050139385178,alpha_1
-9.388937,0.28423494,-2.4921495689797,alpha_1
8.634965,-1.9307203,-1.81862137236614,beta_1
8.645073,-1.5352933,-1.84988642785669,beta_1
6.952033,-2.5409744,-0.868502939079278,beta_1
-8.000192,0.06836218,-2.66716082675071,alpha_1
-8.788632,-2.1093338,1.28994259097605,alpha_1
5.713602,-3.7076871,-0.29424507426265,beta_1
7.0265064,-0.5628584,2.69433377753488,beta_2
-7.4152308,0.034776684,-1.88750801200015,alpha_1
5.9089856,0.16237564,3.14411752937617,beta_2
-7.47059,0.24120454,-5.49174647846938,alpha_1
6.5373154,0.37066177,4.94422846763449,beta_2
8.860682,-1.2841467,-3.11680556483152,beta_1
-2.6537397,3.2407966,4.64214856289762,alpha_2
9.265649,-2.6245718,1.94785925966049,beta_1
-8.6273155,-1.0108367,-2.34675170974469,alpha_1
-10.39455,1.2881377,-8.27543774057654,alpha_1
6.235397,-2.73591,-1.02718049556303,beta_1
-7.56913,-0.6870265,-1.98876267635904,alpha_1
-4.8749504,1.8495413,2.13635070240786,alpha_2
-8.95986,-2.0776832,-2.7360200646126,alpha_1
-3.565132,4.5797935,2.72946412519159,alpha_2
-3.5167243,2.6740842,5.50370620613795,alpha_2
8.417685,-0.056762952,-1.12932228677124,beta_1
6.1696644,-0.6414775,0.657116964081859,beta_2
0.35868672,-0.17885993,6.46978162909616,delta_1
6.8470006,-4.4235926,-0.298000524647751,beta_1
-3.6100578,4.5912323,2.24996258783948,alpha_2
-3.3961394,4.7481275,-3.38181178671113,alpha_2
2.9085217,2.1935341,1.87566654392945,beta_2
9.281928,-2.7505026,-4.6737074972224,beta_1
-3.7409923,3.924471,6.27379713476738,alpha_2
-8.929128,1.4539493,1.14380552745432,alpha_1
-3.028346,3.2654152,10.9638935693971,alpha_2
1.6794611,3.7669606,4.14777750008287,beta_2
-8.93937,-1.3490757,-0.866022704329154,alpha_1
-9.207882,1.4770981,-1.87205541332994,alpha_1
-8.177011,0.23844129,-7.05815239203998,alpha_1
8.87857,-2.9579844,-3.82802381733962,beta_1
7.430782,-1.4458504,0.195118295375332,beta_1
8.132097,-3.759095,-0.677553719006469,beta_1
5.100955,1.0925976,3.55503979773339,beta_2
-10.2814045,1.3752577,-5.70802382012226,alpha_1
5.1724663,1.2653602,6.19840970949951,beta_2
5.70984,2.11736,11.1895169524961,beta_2
-10.746285,0.6108578,-5.2108176957111,alpha_1
5.6265817,-1.5272253,0.933314583701293,beta_2
7.4037275,-3.031659,4.62418400656896,beta_1
7.801411,0.023164403,2.48435614075135,beta_2
-4.419834,2.8425553,2.34468993134353,alpha_2
9.239726,-2.744181,-0.650699245043444,beta_1
-10.434303,-1.0765635,-1.47146574895199,alpha_1
6.1128373,2.0714905,6.89264750798107,beta_2
-9.166376,-2.6614118,-3.28176562923069,alpha_1
-7.8875794,-1.7971321,-0.942796063215645,alpha_1
8.541635,-1.65076,-1.06139765568067,beta_1
6.718627,0.9244648,2.15446953152255,beta_2
5.7603374,-3.3249002,0.0228758489532792,beta_1
8.573485,-3.3243144,-2.35320846455984,beta_1
6.938048,-3.5281062,-3.72698867727122,beta_1
0.1915086,-0.77092755,-0.203236392965105,delta_1
8.239168,-2.30457,-0.32866080359302,beta_1
8.46378,-3.3697774,-1.42619082373381,beta_1
6.820838,-3.6161652,-4.40171530942084,beta_1
9.019138,-2.7177148,0.00719518285276824,beta_1
-10.136183,1.8659393,0.486738642665981,alpha_1
0.30902153,3.9975057,-3.40514074014651,beta_2
-9.819297,-1.3342541,-4.07629757964999,alpha_1
7.1215425,0.9306213,1.99011412681696,beta_2
6.063279,-2.410693,-5.41977075038754,beta_1
-9.186181,1.2127151,-2.22489827665928,alpha_1
7.5216804,-0.64465755,1.14507222213222,beta_2
5.422869,-0.25099844,-0.385325340503508,beta_2
-9.639095,0.0732184,-1.83186764450619,alpha_1
