UMAP1,UMAP2,zval,cluster
7.818936,-3.0514486,0.329407358809016,beta_1
6.793833,-3.4811285,0.694230066046928,beta_1
-7.486817,-1.2761396,-0.0431362826504556,alpha_1
-7.3084264,-1.2080411,-1.71558024492972,alpha_1
4.31428,2.5704315,2.75306001215716,beta_2
-4.000361,3.2102606,4.43821318052047,alpha_2
8.87204,-0.8845667,-0.221380767693904,beta_1
6.7700753,-2.526638,-0.742267189593433,beta_1
-8.162218,0.7835102,-1.26569427239027,alpha_1
4.8162007,2.9828446,1.35292959859638,beta_2
-10.221644,-0.5087496,-1.26713918651714,alpha_1
-8.912562,-2.618905,2.74677079732608,alpha_1
6.745512,-2.1313827,0.639016550155244,beta_1
3.5102556,3.4518614,-0.556378612089953,beta_2
8.643421,-2.195398,0.241166900036941,beta_1
-7.398564,-1.8108959,-1.14039979365453,alpha_1
-8.91406,1.4358062,-0.683991010497897,alpha_1
5.675345,-3.5966568,0.115492917412546,beta_1
5.933924,-3.3282835,-0.419107940227491,beta_1
-9.688878,-2.2134156,0.369457254024003,alpha_1
-7.170091,-1.2445563,-1.45044548079149,alpha_1
4.272106,3.2554815,3.63451725783473,beta_2
-0.98985416,1.9991322,-1.07813634267334,delta_2
-10.108716,1.1026143,2.94150121086009,alpha_1
-9.709468,0.9717272,-0.185129855028961,alpha_1
7.5181546,1.2280372,-1.97334586509985,beta_2
8.841546,-1.0863501,-1.68951473110144,beta_1
-4.360313,2.594776,0.560164382865589,alpha_2
-9.675761,-1.1240194,2.56402376845991,alpha_1
-0.94744253,1.9986551,-2.18871752095448,delta_2
-9.910626,0.3805665,-1.17534202739078,alpha_1
4.782824,2.7192082,0.0926187169228621,beta_2
-8.728428,-0.4618044,-2.20131732051315,alpha_1
5.011549,0.059122786,0.0560488450400907,beta_2
-7.375006,-2.047063,1.6093893333903,alpha_1
-7.973892,-1.4402355,0.622017414609987,alpha_1
6.1271152,-3.7984428,-0.395212824321712,beta_1
8.78737,-0.24178618,-2.01131614656645,beta_1
6.380873,-2.414176,0.174821343866733,beta_1
-10.086238,-1.073406,0.26783881137261,alpha_1
-10.3410425,-0.85877377,1.46069715625547,alpha_1
-7.298544,-1.4847922,2.55770475195988,alpha_1
-6.9461055,0.595834,-1.37972105718482,alpha_1
-9.666243,1.744997,-1.19501517155478,alpha_1
-10.371552,1.5657253,0.574062833267982,alpha_1
7.4332504,-2.2515025,0.757924095922474,beta_1
-5.5301976,1.9273292,-0.134989143564158,alpha_2
6.375552,-3.1026077,-0.98950355938814,beta_1
-4.3957467,3.141259,1.78110098528601,alpha_2
9.012188,-1.0216713,-0.646191300117962,beta_1
-9.593353,1.8210763,-0.793706123214104,alpha_1
7.5745087,-3.8071704,-1.15411220543805,beta_1
-6.032505,1.6753258,0.923548880496141,alpha_2
-0.043634817,1.3254689,1.71203533648563,delta_2
-5.3139844,1.8414928,-0.411683075415017,alpha_2
-7.6707096,-1.3824468,-0.109215573428142,alpha_1
8.712,-1.4385668,-1.5766395483531,beta_1
7.334743,-4.252082,-1.18657588808086,beta_1
7.9375176,-1.8407152,-1.36763937146463,beta_1
-2.4882863,3.5874307,2.98548441506846,alpha_2
-9.371331,-1.6929306,0.11950655402085,alpha_1
8.563792,-1.1817094,-0.910703238752052,beta_1
9.675642,-1.3041422,-0.757936076238789,beta_1
8.52561,-4.056625,1.82162670083928,beta_1
-4.895281,1.3976265,3.07559440098629,alpha_2
