"",motif,ps,zval,celltype,ps.scaled
"116",Rfx1,2.80190153333765,0.52969135711894,beta,0.151515151515152
"117",Rfx1,2.9886949688935,0.52265327936511,beta,0.161616161616162
"118",Rfx1,3.17548840444934,0.510791578084062,beta,0.171717171717172
"119",Rfx1,3.36228184000518,0.495042653145123,beta,0.181818181818182
"120",Rfx1,3.54907527556103,0.476342904417621,beta,0.191919191919192
"121",Rfx1,3.73586871111687,0.455628731770887,beta,0.202020202020202
"122",Rfx1,3.92266214667271,0.433836535074247,beta,0.212121212121212
"123",Rfx1,4.10945558222856,0.411902714197031,beta,0.222222222222222
"124",Rfx1,4.2962490177844,0.390763669008567,beta,0.232323232323232
"125",Rfx1,4.48304245334024,0.371355799378184,beta,0.242424242424242
"126",Rfx1,4.66983588889609,0.35461550517521,beta,0.252525252525253
"127",Rfx1,4.85662932445193,0.341479186268973,beta,0.262626262626263
"128",Rfx1,5.04342276000777,0.332739577235228,beta,0.272727272727273
"129",Rfx1,5.23021619556362,0.328237330064652,beta,0.282828282828283
"130",Rfx1,5.41700963111946,0.327425807614968,beta,0.292929292929293
"131",Rfx1,5.6038030666753,0.329757248088035,beta,0.303030303030303
"132",Rfx1,5.79059650223115,0.334683889685716,beta,0.313131313131313
"133",Rfx1,5.97738993778699,0.341657970609872,beta,0.323232323232323
"134",Rfx1,6.16418337334283,0.350131729062364,beta,0.333333333333333
"135",Rfx1,6.35097680889868,0.359557403245055,beta,0.343434343434343
"136",Rfx1,6.53777024445452,0.369387231359806,beta,0.353535353535353
"137",Rfx1,6.72456368001036,0.379073451608478,beta,0.363636363636364
"138",Rfx1,6.91135711556621,0.388068302192933,beta,0.373737373737374
"139",Rfx1,7.09815055112205,0.395824021315033,beta,0.383838383838384
"140",Rfx1,7.28494398667789,0.401792847176639,beta,0.393939393939394
"141",Rfx1,7.47173742223374,0.405427017979612,beta,0.404040404040404
"142",Rfx1,7.65853085778958,0.406178771925815,beta,0.414141414141414
"143",Rfx1,7.84532429334542,0.403468814200095,beta,0.424242424242424
"144",Rfx1,8.03211772890127,0.396491645231056,beta,0.434343434343434
"145",Rfx1,8.21891116445711,0.384342997281849,beta,0.444444444444444
"146",Rfx1,8.40570460001296,0.366118190149541,beta,0.454545454545455
"147",Rfx1,8.5924980355688,0.340912543631201,beta,0.464646464646465
"148",Rfx1,8.77929147112464,0.307821377523899,beta,0.474747474747475
"149",Rfx1,8.96608490668049,0.265940011624702,beta,0.484848484848485
"150",Rfx1,9.15287834223633,0.214388443749821,beta,0.494949494949495
"151",Rfx1,9.33967177779217,0.152765045592337,beta,0.505050505050505
"152",Rfx1,9.52646521334801,0.0811016912923695,beta,0.515151515151515
"153",Rfx1,9.71325864890386,-0.000554068577848201,beta,0.525252525252525
"154",Rfx1,9.9000520844597,-0.0919344085267545,beta,0.535353535353535
"155",Rfx1,10.0868455200155,-0.190842265221418,beta,0.545454545454545
"156",Rfx1,10.2736389555714,-0.294082100510825,beta,0.555555555555556
"157",Rfx1,10.4604323911272,-0.398449970286133,beta,0.565656565656566
"158",Rfx1,10.6472258266831,-0.501087528001332,beta,0.575757575757576
"159",Rfx1,10.8340192622389,-0.600949882244045,beta,0.585858585858586
"160",Rfx1,11.0208126977948,-0.697584906764951,beta,0.595959595959596
"161",Rfx1,11.2076061333506,-0.790540810283965,beta,0.606060606060606
"162",Rfx1,11.3943995689064,-0.879365801520999,beta,0.616161616161616
"163",Rfx1,11.5811930044623,-0.963608089195965,beta,0.626262626262626
"164",Rfx1,11.7679864400181,-1.04281588202878,beta,0.636363636363636
"165",Rfx1,11.954779875574,-1.11657593969224,beta,0.646464646464646
"166",Rfx1,12.1415733111298,-1.18481729599097,beta,0.656565656565657
"167",Rfx1,12.3283667466857,-1.24764811702452,beta,0.666666666666667
"168",Rfx1,12.5151601822415,-1.30517813801208,beta,0.676767676767677
"169",Rfx1,12.7019536177974,-1.35751709417286,beta,0.686868686868687
"170",Rfx1,12.8887470533532,-1.40477472072607,beta,0.696969696969697
"171",Rfx1,13.075540488909,-1.44706075289092,beta,0.707070707070707
"172",Rfx1,13.2623339244649,-1.48448492588662,beta,0.717171717171717
"173",Rfx1,13.4491273600207,-1.51715697493237,beta,0.727272727272727
"174",Rfx1,13.6359207955766,-1.54518663524739,beta,0.737373737373737
"175",Rfx1,13.8227142311324,-1.56868364205087,beta,0.747474747474747
"176",Rfx1,14.0095076666883,-1.58775773056204,beta,0.757575757575758
"177",Rfx1,14.1963011022441,-1.60251863600009,beta,0.767676767676768
"178",Rfx1,14.3830945377999,-1.61307609358423,beta,0.777777777777778
"179",Rfx1,14.5698879733558,-1.61953983853367,beta,0.787878787878788
"180",Rfx1,14.7566814089116,-1.62201960606762,beta,0.797979797979798
"181",Rfx1,14.9434748444675,-1.62062513140529,beta,0.808080808080808
"182",Rfx1,15.1302682800233,-1.61546614976589,beta,0.818181818181818
"183",Rfx1,15.3170617155792,-1.60665239636861,beta,0.828282828282828
"184",Rfx1,15.503855151135,-1.59429360643268,beta,0.838383838383838
"185",Rfx1,15.6906485866908,-1.5784995151773,beta,0.848484848484848
"186",Rfx1,15.8774420222467,-1.55937985782167,beta,0.858585858585859
"187",Rfx1,16.0642354578025,-1.537044369585,beta,0.868686868686869
"188",Rfx1,16.2510288933584,-1.51160650013362,beta,0.878787878787879
"189",Rfx1,16.4378223289142,-1.48324792812578,beta,0.888888888888889
"190",Rfx1,16.6246157644701,-1.45221018452268,beta,0.898989898989899
"191",Rfx1,16.8114092000259,-1.41873683037844,beta,0.909090909090909
"192",Rfx1,16.9982026355818,-1.38307142674716,beta,0.919191919191919
"193",Rfx1,17.1849960711376,-1.34545753468297,beta,0.929292929292929
"194",Rfx1,17.3717895066934,-1.30613871523998,beta,0.939393939393939
"195",Rfx1,17.5585829422493,-1.2653585294723,beta,0.949494949494949
"196",Rfx1,17.7453763778051,-1.22336053843405,beta,0.95959595959596
"197",Rfx1,17.932169813361,-1.18038830317934,beta,0.96969696969697
"198",Rfx1,18.1189632489168,-1.13668538476229,beta,0.97979797979798
"199",Rfx1,18.3057566844727,-1.09249534423701,beta,0.98989898989899
"200",Rfx1,18.4925501200285,-1.04806174265761,beta,1
"201",Rfx1,0,0.159233054857697,delta,0
"202",Rfx1,0.15124807896086,0.249847456619995,delta,0.0101010101010101
"203",Rfx1,0.302496157921719,0.340053750282944,delta,0.0202020202020202
"204",Rfx1,0.453744236882579,0.429443827747195,delta,0.0303030303030303
"205",Rfx1,0.604992315843438,0.5176095809134,delta,0.0404040404040404
"206",Rfx1,0.756240394804298,0.604142901682208,delta,0.0505050505050505
"207",Rfx1,0.907488473765158,0.688635681954272,delta,0.0606060606060606
"208",Rfx1,1.05873655272602,0.770679813630242,delta,0.0707070707070707
"209",Rfx1,1.20998463168688,0.849867188610769,delta,0.0808080808080808
"210",Rfx1,1.36123271064774,0.925789698796503,delta,0.0909090909090909
"211",Rfx1,1.5124807896086,0.998039236088098,delta,0.101010101010101
"212",Rfx1,1.66372886856946,1.0662076923862,delta,0.111111111111111
"213",Rfx1,1.81497694753032,1.12988695959147,delta,0.121212121212121
"214",Rfx1,1.96622502649117,1.18866892960455,delta,0.131313131313131
"215",Rfx1,2.11747310545203,1.24215497376609,delta,0.141414141414141
"216",Rfx1,2.26872118441289,1.29016435643424,delta,0.151515151515152
"217",Rfx1,2.41996926337375,1.33273416050924,delta,0.161616161616162
"218",Rfx1,2.57121734233461,1.36991093343629,delta,0.171717171717172
"219",Rfx1,2.72246542129547,1.40174122266057,delta,0.181818181818182
"220",Rfx1,2.87371350025633,1.42827157562727,delta,0.191919191919192
"221",Rfx1,3.02496157921719,1.44952358685921,delta,0.202020202020202
"222",Rfx1,3.17620965817805,1.4653829204342,delta,0.212121212121212
"223",Rfx1,3.32745773713891,1.4756891800702,delta,0.222222222222222
"224",Rfx1,3.47870581609977,1.48028193251495,delta,0.232323232323232
"225",Rfx1,3.62995389506063,1.47900074451622,delta,0.242424242424242
"226",Rfx1,3.78120197402149,1.47168518282176,delta,0.252525252525253
"227",Rfx1,3.93245005298235,1.45817481417933,delta,0.262626262626263
"228",Rfx1,4.08369813194321,1.4383092053367,delta,0.272727272727273
"229",Rfx1,4.23494621090407,1.41192792304162,delta,0.282828282828283
"230",Rfx1,4.38619428986493,1.37887053404184,delta,0.292929292929293
"231",Rfx1,4.53744236882579,1.33898737117412,delta,0.303030303030303
"232",Rfx1,4.68869044778665,1.29250977023014,delta,0.313131313131313
"233",Rfx1,4.83993852674751,1.24014332481898,delta,0.323232323232323
"234",Rfx1,4.99118660570837,1.18262332632713,delta,0.333333333333333
"235",Rfx1,5.14243468466923,1.12068506614111,delta,0.343434343434343
"236",Rfx1,5.29368276363009,1.05506383564741,delta,0.353535353535354
"237",Rfx1,5.44493084259095,0.986494926232522,delta,0.363636363636364
"238",Rfx1,5.59617892155181,0.915713629282959,delta,0.373737373737374
"239",Rfx1,5.74742700051267,0.843455236185218,delta,0.383838383838384
"240",Rfx1,5.89867507947353,0.770455038325797,delta,0.393939393939394
"241",Rfx1,6.04992315843438,0.697448327091199,delta,0.404040404040404
"242",Rfx1,6.20117123739524,0.625168272474529,delta,0.414141414141414
"243",Rfx1,6.3524193163561,0.554223956277329,delta,0.424242424242424
"244",Rfx1,6.50366739531696,0.485033938806821,delta,0.434343434343434
"245",Rfx1,6.65491547427782,0.418000601759241,delta,0.444444444444444
"246",Rfx1,6.80616355323868,0.353526326830823,delta,0.454545454545455
"247",Rfx1,6.95741163219954,0.292013495717804,delta,0.464646464646465
"248",Rfx1,7.1086597111604,0.233864490116419,delta,0.474747474747475
"249",Rfx1,7.25990779012126,0.179481691722902,delta,0.484848484848485
"250",Rfx1,7.41115586908212,0.12926748223349,delta,0.494949494949495
"251",Rfx1,7.56240394804298,0.0836242433444182,delta,0.505050505050505
"252",Rfx1,7.71365202700384,0.0429543567519212,delta,0.515151515151515
"253",Rfx1,7.8649001059647,0.00766020415223441,delta,0.525252525252525
"254",Rfx1,8.01614818492556,-0.0219436381899504,delta,0.535353535353535
"255",Rfx1,8.16739626388642,-0.0468465864201959,delta,0.545454545454546
"256",Rfx1,8.31864434284728,-0.0690368651728106,delta,0.555555555555556
"257",Rfx1,8.46989242180814,-0.0905281043277952,delta,0.565656565656566
"258",Rfx1,8.621140500769,-0.113333933765151,delta,0.575757575757576
"259",Rfx1,8.77238857972986,-0.139456339454043,delta,0.585858585858586
"260",Rfx1,8.92363665869072,-0.170100414948872,delta,0.595959595959596
"261",Rfx1,9.07488473765158,-0.205175992448906,delta,0.606060606060606
"262",Rfx1,9.22613281661244,-0.244474153640133,delta,0.616161616161616
"263",Rfx1,9.37738089557329,-0.287785980208536,delta,0.626262626262626
"264",Rfx1,9.52862897453415,-0.334902553840102,delta,0.636363636363636
"265",Rfx1,9.67987705349501,-0.385614956220817,delta,0.646464646464646
"266",Rfx1,9.83112513245587,-0.439714269036665,delta,0.656565656565657
"267",Rfx1,9.98237321141673,-0.496991573973633,delta,0.666666666666667
"268",Rfx1,10.1336212903776,-0.557237952717705,delta,0.676767676767677
"269",Rfx1,10.2848693693385,-0.620244486954868,delta,0.686868686868687
"270",Rfx1,10.4361174482993,-0.685802258371107,delta,0.696969696969697
"271",Rfx1,10.5873655272602,-0.753702348652408,delta,0.707070707070707
"272",Rfx1,10.738613606221,-0.823735839484755,delta,0.717171717171717
"273",Rfx1,10.8898616851819,-0.895693812554135,delta,0.727272727272727
"274",Rfx1,11.0411097641427,-0.969367349546532,delta,0.737373737373737
"275",Rfx1,11.1923578431036,-1.04454753214793,delta,0.747474747474747
"276",Rfx1,11.3436059220645,-1.12098832818878,delta,0.757575757575758
"277",Rfx1,11.4948540010253,-1.19805447313273,delta,0.767676767676768
"278",Rfx1,11.6461020799862,-1.27487827794684,delta,0.777777777777778
"279",Rfx1,11.797350158947,-1.35058893928209,delta,0.787878787878788
"280",Rfx1,11.9485982379079,-1.42431565378945,delta,0.797979797979798
"281",Rfx1,12.0998463168688,-1.49518761811989,delta,0.808080808080808
"282",Rfx1,12.2510943958296,-1.56233402892438,delta,0.818181818181818
"283",Rfx1,12.4023424747905,-1.62488408285387,delta,0.828282828282828
"284",Rfx1,12.5535905537513,-1.68196697655936,delta,0.838383838383838
"285",Rfx1,12.7048386327122,-1.7327119066918,delta,0.848484848484848
"286",Rfx1,12.8560867116731,-1.77624806990216,delta,0.858585858585859
"287",Rfx1,13.0073347906339,-1.81170466284142,delta,0.868686868686869
"288",Rfx1,13.1585828695948,-1.83821088216053,delta,0.878787878787879
"289",Rfx1,13.3098309485556,-1.85489592451049,delta,0.888888888888889
"290",Rfx1,13.4610790275165,-1.86088898654224,delta,0.898989898989899
"291",Rfx1,13.6123271064774,-1.85531926490677,delta,0.909090909090909
"292",Rfx1,13.7635751854382,-1.83758363557495,delta,0.919191919191919
"293",Rfx1,13.9148232643991,-1.80857294581391,delta,0.929292929292929
"294",Rfx1,14.0660713433599,-1.76969613237855,delta,0.939393939393939
"295",Rfx1,14.2173194223208,-1.72236264150806,delta,0.949494949494949
"296",Rfx1,14.3685675012817,-1.66798191944163,delta,0.95959595959596
"297",Rfx1,14.5198155802425,-1.60796341241844,delta,0.96969696969697
"298",Rfx1,14.6710636592034,-1.54371656667769,delta,0.97979797979798
"299",Rfx1,14.8223117381642,-1.47665082845856,delta,0.98989898989899
"300",Rfx1,14.9735598171251,-1.40817564400025,delta,1
