"",ps,smoothed.percent.open,celltype,gene,peak,avg.open
"1067",0.666666666666667,1.32338229132232,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1068",0.676767676767677,1.3955052187052,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1069",0.686868686868687,1.47169433649499,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1070",0.696969696969697,1.55214262214013,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1071",0.707070707070707,1.63705384636413,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1072",0.717171717171717,1.72664298201374,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1073",0.727272727272727,1.82113662376229,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1074",0.737373737373738,1.9207734173249,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1075",0.747474747474748,2.02580449666207,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1076",0.757575757575758,2.13649392744899,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1077",0.767676767676768,2.25311915486906,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1078",0.777777777777778,2.37597145354965,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1079",0.787878787878788,2.50535637719735,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
"1080",0.797979797979798,2.6415942052068,alpha,NEUROG3,10:71332283-71332739,1.65682197836602
