UMAP1,UMAP2,zval,cluster
-9.646663,-2.0183961,-0.835265502250211,alpha_1
-9.043012,-1.8750209,-0.551859101255129,alpha_1
5.535043,0.9948771,0.861419074794969,beta_2
9.676307,-0.7830722,-1.18478045851845,beta_1
-10.306522,0.23403512,-1.43358344090892,alpha_1
-9.696794,0.48504472,0.742543908475637,alpha_1
1.9194888,3.6670215,-0.730212318388774,beta_2
-10.237077,-0.89672804,1.54110120255134,alpha_1
5.3732266,-0.38541436,1.60830784575032,beta_2
8.2353735,-3.6724706,1.1962499530795,beta_1
8.59174,-1.8933908,-0.339733470596807,beta_1
-7.2687087,-0.7028414,1.45180360403488,alpha_1
1.2868661,3.427998,0.332775044942701,beta_2
-0.61443776,-0.5899559,1.19782174794404,delta_1
-8.545343,-0.35448602,-0.533868880744301,alpha_1
1.4104028,3.5010762,0.146965633149192,beta_2
-9.699054,1.5865784,-0.805731548880009,alpha_1
7.334489,-2.307216,-0.372467030859281,beta_1
7.693534,-3.0283573,-0.0529764761253035,beta_1
-10.370719,1.8466719,-0.899350561082697,alpha_1
-7.9376864,-2.4342427,0.315224852677872,alpha_1
5.821811,-1.2726833,1.09288255436695,beta_2
8.898795,-2.765862,1.15633150672217,beta_1
-8.944116,1.6961287,0.509906793022844,alpha_1
-8.80141,-1.7743393,0.477641368811339,alpha_1
-8.304754,2.1790283,-0.0146814494786239,alpha_1
8.399957,-1.6327069,-0.342464051780328,beta_1
-7.7175584,-2.409217,0.503454403549909,alpha_1
-8.990658,-1.153383,1.18638648447668,alpha_1
-3.9183435,3.7345808,1.8100865888939,alpha_2
-9.401571,-2.0789483,-0.735579965746083,alpha_1
2.2544227,3.4402096,1.29080086026124,beta_2
-8.955615,-0.74432904,0.222723689104152,alpha_1
7.9101944,-0.3169829,0.666420261430977,beta_2
-8.236748,0.23685925,-0.225735015450913,alpha_1
-7.2722774,1.0348897,-0.646855035953102,alpha_1
3.0124176,3.2247639,0.27788284296364,beta_2
9.052402,-1.0966799,0.0576257680721529,beta_1
-7.4251513,-1.1078331,1.25336437551579,alpha_1
-10.204663,-1.0490638,1.02943799420035,alpha_1
-3.2461846,4.651639,-0.0348166427288178,alpha_2
7.567481,-4.3728957,0.680583886682843,beta_1
-10.250838,0.18382654,-1.97887475507878,alpha_1
-4.6235085,2.0957289,-1.13560747332565,alpha_2
-9.528805,-0.25466308,0.912886265881058,alpha_1
1.5181544,3.7223563,-0.331081881403315,beta_2
-7.3478794,-0.9163806,0.731908839494434,alpha_1
6.9864874,-2.8898423,-0.0260250763508376,beta_1
8.492367,-3.3088882,-1.10949239672577,beta_1
8.04212,-2.4670873,-0.70509178744056,beta_1
-5.553741,1.958411,1.1938177441331,alpha_2
8.288976,-3.7653239,-0.295524359563474,beta_1
6.264265,-4.306107,-0.29308371599602,beta_1
-7.7616863,-1.019227,0.591270220149626,alpha_1
-9.329448,0.41218507,-1.81058811959598,alpha_1
-9.316736,0.40344825,-0.528294509201703,alpha_1
-4.0110903,3.2091987,0.836164758197323,alpha_2
0.29911703,-0.8925206,0.252856012463153,delta_1
-9.047636,0.50825214,0.0261047085817037,alpha_1
-8.786186,0.6147899,1.06017823588959,alpha_1
6.606127,1.0461391,-0.730737898083973,beta_2
-7.1911044,-1.9730221,0.704318718515065,alpha_1
-9.699111,-1.2064128,0.804300190306226,alpha_1
8.352798,-0.25626972,0.669943299809408,beta_1
5.3412046,2.5872471,0.939929256649486,beta_2
6.2575083,-2.7926037,0.602359846774078,beta_1
-8.647467,0.7214038,1.18462124004267,alpha_1
6.53661,1.0903516,-0.0145236894103391,beta_2
-7.1927147,-1.9890959,0.0247453784393533,alpha_1
-0.04418078,1.6691375,-1.20077707533006,delta_2
-8.33756,-2.3393936,0.0369968908006348,alpha_1
6.8192115,-4.5232086,-1.58330497389388,beta_1
7.7255282,0.7938601,-1.5165516304637,beta_2
-7.427315,-1.927076,-2.35610226218573,alpha_1
-8.511615,-0.7567041,0.270284701608493,alpha_1
6.016844,-3.6897094,-1.63166682656641,beta_1
-9.133562,-0.50438637,-2.64227399932526,alpha_1
-3.559755,4.3269315,0.197218112381036,alpha_2
6.4638805,-2.476636,-1.60115912339081,beta_1
7.0899906,-3.102874,-1.31137194185558,beta_1
-7.521008,-1.741652,-0.075748581856,alpha_1
4.7351513,2.1188185,1.08772197527673,beta_2
6.955113,-3.3116894,0.469803451168706,beta_1
6.118654,1.8336191,-0.00565895574026401,beta_2
-2.9772532,4.2235146,-0.493586349745924,alpha_2
-4.399581,3.0680008,0.0906350033436618,alpha_2
-7.944933,-2.0538714,1.22353696815707,alpha_1
-0.06512073,-0.9922579,0.163512639236615,delta_1
6.7837377,-4.228696,-1.51514261674417,beta_1
-10.353609,1.3988265,-0.548198620311585,alpha_1
-9.102808,-2.3944275,-0.614962579393144,alpha_1
6.4349227,-3.202584,-0.12271940530103,beta_1
6.281233,-2.7512019,0.714404459616093,beta_1
6.266898,1.8862671,0.750915563547046,beta_2
7.9464345,-3.3402145,-1.85106079475088,beta_1
-8.94154,-2.4413292,0.911089030648945,alpha_1
8.980013,-1.9257091,-0.579284563438685,beta_1
8.140747,-4.0241423,-1.23750452197475,beta_1
7.065283,-4.4382095,1.49781440444535,beta_1
4.0500226,3.0923615,0.774117474300899,beta_2
8.143039,-3.6989954,-1.8338919382714,beta_1
5.9124656,-2.0488207,-0.428755305477679,beta_1
-9.44541,-2.2772121,-1.79174535139073,alpha_1
-7.3730335,-1.6267772,-0.681440093754471,alpha_1
-7.2116323,0.046467718,0.484446763654772,alpha_1
5.943703,1.6820594,-1.11632976456195,beta_2
-7.6434827,0.41017896,-0.986279511509509,alpha_1
-7.4718103,1.0243309,0.298330360245333,alpha_1
7.089379,-1.1780906,1.07577877413352,beta_2
-8.8744755,-0.67359793,-0.130743428155457,alpha_1
-9.520103,-0.38573006,1.65853353016979,alpha_1
-8.770118,-2.023687,0.936591045729035,alpha_1
9.0295725,-1.6054282,0.264260416222286,beta_1
9.723321,-2.692695,-1.09717073603405,beta_1
-4.253225,2.293316,0.135983467342423,alpha_2
-10.644554,0.8534495,0.375844752688937,alpha_1
7.540544,-4.2956285,0.000964924861830735,beta_1
8.062835,-2.7627418,0.960956048844185,beta_1
-10.731056,0.9273009,0.496221034350014,alpha_1
7.4109426,-0.078321435,0.223668634805124,beta_2
-10.129738,1.3276604,-0.02300351552687,alpha_1
6.6457324,0.53188074,-0.777777265158948,beta_2
-8.902274,-2.1624453,-0.156787805259236,alpha_1
-4.435704,2.901184,-0.196405434315002,alpha_2
-5.5295587,1.2129467,0.098160866995459,alpha_2
-9.875122,1.0692203,0.142914576173588,alpha_1
6.703572,-3.4956121,-1.96196105910127,beta_1
8.08967,-3.9911528,0.0559010229076006,beta_1
7.7822585,-0.9985855,0.578015090688289,beta_1
0.82112974,4.0177836,0.261904313341324,beta_2
7.2313356,-0.47680318,1.36117188180935,beta_2
8.228958,-1.6313298,-1.33701459217321,beta_1
-0.072337896,-0.9252605,-1.65926179025954,delta_1
-10.150388,1.9315515,0.0987421131857978,alpha_1
-7.1587367,0.9039025,0.625834340675929,alpha_2
9.780987,-1.6441419,-0.317372769166726,beta_1
-4.1760745,2.550983,1.22064960785707,alpha_2
-0.25656143,-1.0346055,-0.370454876696289,delta_1
4.893835,1.2343674,0.0286598736640817,beta_2
1.8985177,3.6449587,0.216665325685447,beta_2
9.5867195,-1.4513983,0.171048184796283,beta_1
-9.874657,1.4817574,0.320600906503515,alpha_1
-7.248854,-0.4682895,-0.972413392498136,alpha_1
6.124377,-3.8818007,1.07122926627619,beta_1
-8.160967,-0.36145,0.836407772233808,alpha_1
-4.0712833,3.2076526,0.196168929571833,alpha_2
7.2063813,0.52238256,0.128680686647436,beta_2
-0.39244896,-0.94880295,-1.10325118535967,delta_1
-8.906101,-1.7853346,0.105685106197035,alpha_1
-3.800044,2.9733658,-0.508003016119926,alpha_2
-8.308696,-0.38072708,0.452983660350233,alpha_1
-10.3291025,0.8870079,-0.103332531670216,alpha_1
-10.2478285,-0.2832606,-0.822518008469664,alpha_1
-9.653042,1.6922048,0.416839741849611,alpha_1
6.414745,0.7259693,0.427622590930512,beta_2
-7.893782,-0.41541523,0.198465214844454,alpha_1
8.670814,-0.94223803,-0.0496919215736624,beta_1
-10.340938,-0.90867484,0.387540858933465,alpha_1
-4.214661,3.0048025,-0.315378094084803,alpha_2
-10.357886,-0.7168554,1.47961272746606,alpha_1
-8.819821,-2.119845,-0.319585685708892,alpha_1
9.717032,-0.6861418,1.26064281112728,beta_1
-7.5210853,-1.4608179,0.871463187902208,alpha_1
-10.472206,-1.0853014,-0.220038881332239,alpha_1
6.2594066,-3.2048368,-1.0678937510634,beta_1
7.8336782,1.2085305,2.3461923173128,beta_2
4.409275,3.1025558,1.73042749600682,beta_2
7.0387645,-3.2256808,-0.944746682992281,beta_1
8.302417,-3.3676229,-0.455642507850442,beta_1
-10.510888,-0.85543954,-0.102338293214023,alpha_1
8.541858,0.10953349,1.73112016158387,beta_1
-7.049497,-1.2483919,-0.906330210469644,alpha_1
6.2052135,0.13217229,1.82094631645229,beta_2
4.5420194,1.9199246,-0.765316219107628,beta_2
-9.975528,-0.8218729,-1.15138844456098,alpha_1
-8.555999,-2.7446313,0.0228944943376729,alpha_1
-7.571995,-1.8010516,-1.04750876835681,alpha_1
-10.258151,0.5301137,-0.484987700429247,alpha_1
8.802487,-1.0993055,-0.983477981890998,beta_1
6.7747602,-2.2900727,0.388755374126415,beta_1
-10.22849,0.36102256,0.0313360918981292,alpha_1
-7.393977,-0.7714095,0.0572358722013848,alpha_1
9.927447,-1.7928233,-0.20465003990931,beta_1
0.005455494,0.40762815,-0.396263558200996,delta_2
8.284031,-2.959722,-0.588506348775633,beta_1
-3.3232007,4.68128,-1.90067814750037,alpha_2
6.378094,-2.3540385,-1.02842274476701,beta_1
-8.927847,-2.3683245,-1.19262610304137,alpha_1
9.176784,-2.8519776,-0.338211033132742,beta_1
-8.813148,1.4770678,-0.305146152776293,alpha_1
0.11113927,-0.94797605,-0.422169814564592,delta_1
7.7428584,0.6772172,1.13617946341023,beta_2
6.5777345,-2.0093284,0.139648611776392,beta_1
9.269106,-0.18736894,-1.13763043930736,beta_1
-0.15132068,0.63396025,0.89975444149962,delta_2
6.947308,-2.8216724,0.675791505975069,beta_1
5.8863473,-0.5088299,-1.67314791253937,beta_2
-7.693304,-1.1101859,-1.2539224553897,alpha_1
6.3842072,-2.756294,0.0753613118895508,beta_1
-9.680808,-1.3790715,1.88266749057191,alpha_1
6.59322,-4.000134,1.9433110625374,beta_1
-9.161683,2.1110055,-0.842756254155663,alpha_1
5.996373,-0.6281775,-1.43029088169284,beta_2
6.2984495,-2.2889163,0.835062119866552,beta_1
-8.293046,-2.0871463,-1.14488037653532,alpha_1
6.8834515,-0.5100956,0.107686214083907,beta_2
-9.39798,0.26219478,-0.171424676062589,alpha_1
-9.477064,-2.206415,-0.712243140402086,alpha_1
6.9449325,-3.317815,0.569846324369537,beta_1
7.429506,-1.1036419,-2.02675143218936,beta_2
-0.116932735,0.41574004,0.607039031299933,delta_2
-9.981381,-0.30857056,0.129436664981112,alpha_1
2.2246094,3.6865196,-1.47789608826114,beta_2
6.486526,-1.1135225,-1.07745103479127,beta_2
6.693101,-3.201626,0.151446263712919,beta_1
5.598565,1.5296627,-0.0828779258305791,beta_2
4.860097,0.9311838,0.0175926732083954,beta_2
-8.713324,1.6826239,0.624996337316403,alpha_1
-7.964979,-2.4724908,-0.737172887939587,alpha_1
2.9412076,3.1466115,1.16710562825196,beta_2
-9.414218,-2.249983,-1.97457558341572,alpha_1
-0.45617312,-0.7763472,-1.26686713508594,delta_1
6.5122037,-3.331923,-0.945023717488606,beta_1
5.9468226,-3.1203864,0.551536408223854,beta_1
6.1833215,-2.9420393,0.417555357239387,beta_1
-7.8626165,-0.7500359,-0.839997408144451,alpha_1
-3.2501085,3.3519971,0.808009970498836,alpha_2
-10.058658,-0.8897497,-1.27639413801335,alpha_1
-10.152936,0.7147918,1.0385616263004,alpha_1
0.14266819,-0.2062175,-0.154454719207906,delta_1
-9.731206,-1.4592686,-0.758678893876034,alpha_1
0.35557824,-0.8938807,0.193181137388687,delta_1
8.590286,-3.3468652,-2.36177679806237,beta_1
5.7876124,-1.8342361,0.195053139363924,beta_2
-10.44093,-0.60501695,0.148587112425961,alpha_1
-0.11809313,0.24381189,0.339903962060534,delta_2
-9.676898,1.7180814,-0.739234239888555,alpha_1
-9.323304,-2.172325,-0.268441584425116,alpha_1
7.7221518,-3.7610025,-0.632288810843698,beta_1
5.1300755,0.4253413,0.846559055923864,beta_2
-9.710527,-2.0021167,-0.104230274035547,alpha_1
6.064382,-0.46457452,-0.558860910546865,beta_2
6.154716,2.1759758,-0.44155205402484,beta_2
-10.3221245,1.1268002,2.45079381247505,alpha_1
7.6028643,-2.7650185,1.0424707280538,beta_1
-0.101299636,-1.0503511,1.63294972083887,delta_1
8.618579,-3.503044,0.702693937213856,beta_1
5.850814,-3.4417207,-0.444388287571936,beta_1
-8.86001,-2.6833475,-2.09132958633339,alpha_1
7.6632423,-3.176243,-1.09624892576401,beta_1
8.905474,-3.29711,-0.237405551220636,beta_1
5.1895757,2.6129508,1.8699279413776,beta_2
-9.871102,-1.6428388,-1.03675705333592,alpha_1
-8.538353,-2.4754813,1.58296922825163,alpha_1
-8.945666,-2.609253,0.222429700618892,alpha_1
6.304583,-2.269008,-0.787726434417835,beta_1
-0.12628675,-0.63391244,-0.401623461545983,delta_1
-0.3188326,-0.99700475,-0.0338403384561139,delta_1
-7.366636,-1.6614372,0.340635894195991,alpha_1
6.7065134,-2.6181438,0.24946741291282,beta_1
-7.9663973,-1.0993533,1.36239880448444,alpha_1
-3.994603,3.3602307,0.714280871950532,alpha_2
-10.425633,-0.980174,-0.0239770163386281,alpha_1
6.616351,0.1744556,1.45029048785456,beta_2
6.6780133,0.6196832,-0.227563183470897,beta_2
-0.5012532,1.7447524,0.220562384625419,delta_2
-9.865224,-2.0441973,-0.56913791926275,alpha_1
7.7894373,-3.8419135,-0.0355040161954346,beta_1
7.0374913,-3.2752023,0.81536119225402,beta_1
-10.896435,-0.39624202,0.465199261702135,alpha_1
1.0762389,3.5075355,0.108039831075278,beta_2
-2.374291,4.4279323,-0.59888744528082,alpha_2
7.3643575,-4.0884914,-0.0459140812207518,beta_1
-5.207758,1.193827,-0.562110095071059,alpha_2
-8.82401,-1.8381557,-0.0934937565849103,alpha_1
9.434259,-0.9452564,0.760619545715853,beta_1
-10.569561,0.22786212,0.399450091820759,alpha_1
6.987744,0.21430698,0.673873693006146,beta_2
-2.74278,4.508616,0.110927460636712,alpha_2
6.9019732,-4.286844,0.287369973836012,beta_1
7.8184543,-2.7179756,-1.78264899191665,beta_1
5.161972,0.9178575,0.41489117496475,beta_2
8.716634,-1.7425437,0.747130904928178,beta_1
0.1964525,-1.0313282,1.23564131906397,delta_1
-9.356686,-0.17572641,0.097222583072231,alpha_1
-2.875511,4.498593,-0.725463074513032,alpha_2
-10.613441,-0.17344163,-0.400670420331656,alpha_1
-8.0792265,0.020830499,-0.285791943135423,alpha_1
5.7182794,-3.8141901,-1.33224793151297,beta_1
6.447037,-4.4540195,-0.187946971401239,beta_1
-9.647843,-1.9052304,0.862674566387129,alpha_1
-10.8055935,-0.3502421,-0.198157937639575,alpha_1
-10.0286875,-1.753889,-0.146378058840327,alpha_1
0.20900014,-1.1001036,0.330989800346243,delta_1
-7.678013,0.3052821,-1.00286574517274,alpha_1
8.778821,-1.7331305,-1.11064271761999,beta_1
7.684145,-3.224714,0.162082229714767,beta_1
-5.1765304,2.036473,0.378459429556286,alpha_2
7.9096923,-4.279414,-1.02616929750045,beta_1
-8.20515,-1.5063964,-0.54660906306994,alpha_1
5.2292657,-0.25476015,-0.550002417845219,beta_2
9.066742,-1.7436421,0.764281966389362,beta_1
2.7990556,2.8099334,0.373954596854638,beta_2
5.438901,2.6832633,1.87663901450499,beta_2
-0.5298878,-0.9997859,-0.175390784703265,delta_1
7.721075,-3.2450192,-0.00376824973263466,beta_1
7.3279705,-0.45791045,0.105187522884675,beta_2
7.964044,-4.0103188,1.36372550651407,beta_1
-6.2224164,1.4486929,0.16820788980174,alpha_2
8.896201,-2.9100971,0.976367078263926,beta_1
-10.195337,-0.07840829,-0.406799642051061,alpha_1
9.436932,-0.32010594,1.16246485912074,beta_1
6.686383,1.0197816,0.134610534179601,beta_2
6.089536,-2.9399817,-0.493226729498541,beta_1
7.6113667,-4.4060884,-0.0835406057147031,beta_1
-7.336008,-1.444102,-1.99488626141294,alpha_1
-4.7293344,1.4201136,-0.192386270538886,alpha_2
-3.2793148,3.0849833,-0.359647449768643,alpha_2
-7.6455297,-2.4145951,-0.893153608486195,alpha_1
-7.356174,-1.1086707,-0.139460565128756,alpha_1
-8.797096,-1.8245759,-1.72945657987772,alpha_1
6.417372,-0.15313262,-0.507311469538586,beta_2
6.219407,-3.720062,-0.238343665805673,beta_1
7.086599,0.9545307,0.275875107499004,beta_2
0.089047715,3.8724823,-0.448411552619952,beta_2
-8.840064,-1.9721268,-0.73145671682804,alpha_1
6.842977,-2.8075423,-0.831427047296143,beta_1
-9.066722,-2.4062302,0.47175415600168,alpha_1
-7.424661,-0.81807053,0.644350337311687,alpha_1
6.634153,1.7018647,0.0636245829763437,beta_2
-5.336679,1.7158898,0.218301194066125,alpha_2
-10.272917,-1.5089122,-0.781814728270126,alpha_1
-8.642664,-2.638688,-0.557070626086041,alpha_1
8.616485,-2.300532,0.361074876113702,beta_1
-9.256379,0.432553,-0.263036262957928,alpha_1
6.372632,0.7984051,0.916331433478536,beta_2
-10.11935,1.7142439,0.739363248933772,alpha_1
-9.904385,-1.8527749,0.222842197361398,alpha_1
8.0717745,-3.7409408,-0.668214673573377,beta_1
6.198,0.30275947,-0.298822591678572,beta_2
7.657151,-2.5975673,-0.9068534839795,beta_1
-10.737764,-0.7097528,-0.230389673481301,alpha_1
5.986511,-2.6814055,0.45156203162397,beta_1
8.071365,-3.7398243,-0.589994588693664,beta_1
-5.916349,1.6312587,-0.244421184683617,alpha_2
-9.736492,0.42070597,-2.35673211822559,alpha_1
-10.798539,0.5063507,-0.45318405550081,alpha_1
-9.786799,-1.7801158,-0.894375635961363,alpha_1
-9.80029,-1.0172464,-0.789980855325536,alpha_1
6.4449964,-3.5350714,-0.838045761849066,beta_1
9.444245,-3.0639305,-1.58951954322236,beta_1
7.5296087,-3.0132027,1.13334603908369,beta_1
-7.6979537,0.2900226,-0.624512692936547,alpha_1
5.9504695,2.0463793,-0.677319612638367,beta_2
6.583426,-3.7927763,2.31203495181924,beta_1
-9.507061,0.56507295,-0.506596694003115,alpha_1
-9.765332,-1.7634844,0.065625583489787,alpha_1
-8.701264,0.59745485,0.480437904819926,alpha_1
3.2172935,3.3131094,-1.18082038098246,beta_2
-7.790752,0.61717,-1.37924763617033,alpha_1
-8.880651,0.016520545,-0.695406401715723,alpha_1
6.4169145,-3.3301792,-0.762596996237696,beta_1
6.5235167,-3.7393205,1.63366083016251,beta_1
-9.0007105,-0.7568066,-0.0587642036312256,alpha_1
1.480374,3.3763387,0.875494093472826,beta_2
-9.082864,-1.8728029,0.955826167491889,alpha_1
6.7608466,1.3198625,0.934555847169146,beta_2
-2.4729369,3.487195,-1.26141802653044,alpha_2
8.956607,-0.7540443,-2.32907880963505,beta_1
-7.6149745,1.1316804,1.07751703638499,alpha_1
0.08878319,0.87856245,0.765003242169548,delta_2
4.753236,1.6289545,0.503655870148441,beta_2
9.719706,-2.4834168,-1.03776852038411,beta_1
-0.0026812274,1.0485016,1.37573236957004,delta_2
-5.857482,2.061227,0.8031560161944,alpha_2
6.451523,0.3579885,-0.222568994432942,beta_2
3.7925646,2.784049,1.31282572058107,beta_2
7.547022,-3.7981834,-0.342364768972554,beta_1
-3.0422199,4.7316246,-2.88322063747582,alpha_2
6.2812743,0.30820864,0.111953291855554,beta_2
5.823985,-0.54592705,-1.7230373482873,beta_2
-9.179938,0.4453155,0.306673230564155,alpha_1
6.340325,-3.1991525,0.00236557857488911,beta_1
-9.592058,-2.281104,0.225306771948939,alpha_1
7.948037,-1.4589418,-1.27584238913086,beta_1
6.896937,-0.6686479,-0.713768653670389,beta_2
8.001632,-2.8784263,-0.151191843083879,beta_1
9.010479,-2.163133,-0.803705738943164,beta_1
-3.9885738,3.1299965,-1.79752810360803,alpha_2
-0.05883971,-1.0793791,-0.652311351939936,delta_1
-3.4258995,2.7770805,-0.859669138907994,alpha_2
-8.631742,0.033410642,-0.5167489759759,alpha_1
-3.2283692,4.870894,0.284494148741492,alpha_2
-9.088531,-1.9213994,0.156705974332314,alpha_1
0.47008097,3.9241822,-3.18048059273858,beta_2
-0.05472529,1.4937955,0.751592097020553,delta_2
-9.159805,0.22782888,-0.980267650263597,alpha_1
7.2996063,-3.8401499,-0.10306748885209,beta_1
7.7709603,-2.0258036,0.526967086371712,beta_1
-8.252606,-0.863269,-0.495879131285418,alpha_1
-4.5769773,2.573403,-0.595983392669664,alpha_2
-7.880418,-1.351808,-0.117703374444274,alpha_1
-9.592603,0.0069280113,1.29969241957827,alpha_1
7.7168417,-2.9321752,1.07628335676924,beta_1
8.548501,-2.3909667,-0.364638528718612,beta_1
7.0128164,-4.100692,-0.140964701523058,beta_1
-10.324904,-0.30145654,-2.61506126890714,alpha_1
4.9626584,2.146931,0.422993814146894,beta_2
-7.114265,-1.3627053,-0.139288198498797,alpha_1
7.6215525,-2.5281157,-0.992075306115946,beta_1
8.430877,-3.8218277,-0.764461646126277,beta_1
5.247895,-0.14648701,0.97110716156369,beta_2
-7.818431,-2.331992,-0.338035298045977,alpha_1
9.62698,-0.78440803,-0.851365049855667,beta_1
-0.5286695,2.3217301,-0.622483803111321,delta_2
9.315575,-1.0655649,-0.601616132642194,beta_1
5.279397,-0.055144638,0.804394335799643,beta_2
8.976071,-1.6365402,1.55026577757984,beta_1
-0.28502923,1.3343618,0.0291412377148638,delta_2
-10.3340435,-1.3775129,1.35700619975778,alpha_1
7.5222096,-2.8410664,-0.426278250741507,beta_1
-9.214634,-0.47560525,-0.835401475851819,alpha_1
8.716187,-3.1272664,-1.47544074368621,beta_1
9.183082,-1.9333061,-0.215283975532084,beta_1
-4.3701935,2.9049742,2.19825351310757,alpha_2
-9.880882,0.29661655,-0.503518032595048,alpha_1
-9.481789,1.3499181,-2.50081915319652,alpha_1
0.78018594,3.8020973,0.585109353436221,beta_2
6.9741874,-0.44100025,1.76281666826238,beta_2
7.113022,0.5119534,0.4342915270457,beta_2
-7.426907,-0.022647623,0.232959341251387,alpha_1
6.290986,-1.5612137,-1.00504085215073,beta_2
-8.637911,-0.8737973,-1.35318663790535,alpha_1
-7.964743,-1.4477135,0.0894465479919272,alpha_1
-8.242243,-0.040258642,4.53201123736351,alpha_1
5.1433773,-0.34663853,2.32193650966829,beta_2
-10.465548,-1.3539021,-1.9388047127284,alpha_1
-9.493174,-1.7526107,-0.0711707172990846,alpha_1
7.744923,-2.868992,-0.229931700130051,beta_1
-0.10533774,-1.0813072,-1.13505083464609,delta_1
7.155739,-0.38897207,-1.25326144420601,beta_2
6.3072214,-2.1614187,-0.983621534164809,beta_1
6.8735967,-3.5690615,-0.516310708253859,beta_1
8.860318,-3.1029987,0.559198120582379,beta_1
7.492943,-0.33052552,0.150699727226077,beta_2
-9.520579,-2.3717942,-0.175737675377325,alpha_1
7.45906,-4.0260983,1.87069820145255,beta_1
-8.852525,-1.4015987,-1.21811201213613,alpha_1
-9.108405,-1.3947794,-2.28732211006047,alpha_1
7.9096065,-3.2941582,0.322356352771627,beta_1
-6.753664,1.7336184,0.101951630751612,alpha_2
-10.340509,1.0639298,-0.0631887952678136,alpha_1
-9.163128,-2.3596003,-0.58965159883276,alpha_1
6.0025554,-1.9941458,0.219865211003902,beta_1
5.1419854,1.5588828,1.85144467135462,beta_2
7.1500726,-2.9779415,-0.683068218094378,beta_1
6.2135367,0.27686575,0.575265381104978,beta_2
-9.614939,-0.15106541,-0.330320357530945,alpha_1
-9.495111,-0.69858307,1.20760364681718,alpha_1
-7.7556243,-0.52540404,-1.66472916214594,alpha_1
8.2789545,-2.556805,0.912749482499366,beta_1
-10.380747,-1.2887124,0.634849078589859,alpha_1
-6.5164733,-0.71331567,-0.0486113110879301,alpha_1
-3.0576007,4.5830016,-0.23255324616288,alpha_2
7.5536227,-3.3894463,-1.18050422605065,beta_1
3.8014107,2.638868,0.772222654451813,beta_2
-4.290745,2.271021,0.661537197325629,alpha_2
8.080472,-2.5338173,-0.385391721464739,beta_1
-9.054726,-1.8571407,-1.68572050564838,alpha_1
-6.475307,-0.63978785,-0.35060833678706,alpha_1
-8.6483555,-2.0431664,0.659674369883315,alpha_1
-10.502297,-0.7601349,-0.408884307099024,alpha_1
-5.02135,1.5754082,1.88408226517432,alpha_2
8.659772,-2.9043179,-1.68067056332187,beta_1
-4.210155,2.9447646,1.01802367686055,alpha_2
-7.199924,-0.18949068,1.11375049869342,alpha_1
7.16769,-2.5189104,1.21031988288228,beta_1
-8.836749,-1.8804718,-1.23926344333405,alpha_1
-9.111171,1.3330315,0.792805291912605,alpha_1
6.3086452,-3.9096155,0.808572644844579,beta_1
-9.604206,0.7519334,1.59434228304299,alpha_1
8.098636,0.541267,0.414649438348279,beta_2
-7.1478195,-0.88501096,-1.22296693826534,alpha_1
-7.2553453,0.35112292,-0.573254595509863,alpha_1
3.547185,2.597438,0.0626865305709293,beta_2
5.162292,1.8570963,0.154018203437877,beta_2
5.0368247,2.3205624,-0.596025616711205,beta_2
-0.5220466,-0.7511099,0.23743374944465,delta_1
-7.311438,0.45522368,-0.924501789114082,alpha_1
0.3913167,3.9329975,-0.730419244472697,beta_2
-0.24954595,2.039124,1.73122223783406,delta_2
7.321279,-3.064282,-1.30068358516182,beta_1
6.650055,-2.47786,-0.934192578059114,beta_1
7.6513944,0.6868743,-0.499616627532734,beta_2
6.9001617,0.5828095,1.12915206419879,beta_2
-7.3092713,-1.8643448,-1.52027698756182,alpha_1
-8.591494,1.6466292,1.11956308529941,alpha_1
-8.585889,-2.757435,0.68436075290684,alpha_1
-9.541347,-1.5755656,1.66112928174632,alpha_1
-0.2581936,-0.68217635,-0.496638703117469,delta_1
-10.448343,-0.84381336,-0.00978419657846363,alpha_1
-8.138716,-2.584804,1.43292806343072,alpha_1
-7.8868194,0.112477444,1.10439710108352,alpha_1
6.7195773,-4.3422236,0.16750151932432,beta_1
2.1700778,3.458727,0.577141845597143,beta_2
8.143416,-2.4166884,-0.617794408125556,beta_1
6.6710534,-4.124187,-0.329561520678843,beta_1
7.104,0.46353048,-1.21952448851662,beta_2
7.323133,-4.4214473,0.0546455364204263,beta_1
8.209694,-2.1992304,-1.7204679485079,beta_1
5.797584,0.75068504,-2.28854824175671,beta_2
7.6746087,-0.27477545,0.057911716893333,beta_2
4.6965947,1.3361108,0.485385651918412,beta_2
-8.553888,-2.719241,0.454995218742145,alpha_1
-8.998757,1.9471617,-0.284888491040867,alpha_1
5.8717513,-3.7351992,0.305138746737804,beta_1
-3.4555807,4.734907,-0.983850800158948,alpha_2
-8.908095,0.350484,-0.16484446972073,alpha_1
4.9488277,1.148565,0.36618038460771,beta_2
6.087674,-2.0465178,-0.625613821464255,beta_1
6.0433354,-2.9060009,0.041287091937218,beta_1
5.506765,0.80282104,-1.39778505726667,beta_2
6.7814035,-1.939091,1.54821668802638,beta_1
6.480531,-0.18549366,-1.30219150610964,beta_2
7.069986,-4.3719296,-0.642900308111575,beta_1
7.6158524,1.2949446,0.0894993259917679,beta_2
5.9077744,-2.2054195,1.12962665479741,beta_1
-9.272654,-1.9571363,-1.68773734279015,alpha_1
7.23036,-1.6753529,-0.1630773558947,beta_1
