UMAP1,UMAP2,zval,cluster
-0.6423212,2.4888513,1.13909695693847,delta_2
8.544123,-1.448854,0.597024474467104,beta_1
2.9229991,2.1897209,0.775715950198746,beta_2
6.3776126,-4.112003,0.917121274805472,beta_1
-4.317294,3.1271574,-1.32415116828341,alpha_2
0.36023012,-0.8542309,0.197114177858843,delta_1
6.4151692,-1.6846968,-0.542968495350656,beta_2
6.4463515,1.9431329,1.48829916260606,beta_2
4.2951517,2.363829,0.89482224651461,beta_2
-7.8443027,-0.43381545,-2.20568341110027,alpha_1
-7.9565988,8.373332,0.0544246525209973,ductal
-9.630224,0.84154516,-0.961405980663365,alpha_1
9.101496,-2.7835484,-0.04145765169774,beta_1
7.511976,-3.9552097,-1.38301050734926,beta_1
-8.264368,-2.0765898,-0.194553608051798,alpha_1
7.7566595,-4.1441374,1.3881278378261,beta_1
9.280139,-0.6451091,3,beta_1
-3.3200557,4.6982794,-1.51919938671339,alpha_2
-3.1494293,4.5993857,0.58094392785746,alpha_2
7.3907743,-3.5003543,1.4263916142373,beta_1
-10.357726,-1.3690745,-0.947708487216443,alpha_1
-3.4372253,3.6480033,-1.11423560768572,alpha_2
9.180004,-0.47596562,2.66228368793181,beta_1
-3.396379,4.6619673,-1.71462465018411,alpha_2
7.5089335,-3.5997841,1.54211253267758,beta_1
-5.0944047,2.0352316,-1.29913537059086,alpha_2
6.308975,-3.7460783,1.0627023020353,beta_1
-7.8011436,8.371166,-0.385300421780976,ductal
-10.007995,-1.51942,0.178552481845786,alpha_1
-9.3766775,-2.369424,-1.29315628777502,alpha_1
1.0194141,3.5174973,1.07078120147655,beta_2
-7.1392746,0.8926823,-0.386109710526731,alpha_1
-8.52401,-2.4021206,-0.145407624079337,alpha_1
9.29785,-2.9890387,-0.63216725263852,beta_1
-2.4818091,3.0880654,-0.142669015997776,alpha_2
-0.05742649,0.7815518,2.520806160217,delta_2
5.9265614,-1.1403046,-0.139271817699571,beta_2
-10.614918,-0.48720437,-0.645933970823777,alpha_1
-8.205127,-2.0713065,-0.671623317165282,alpha_1
-10.873109,0.59279937,-0.183159272698489,alpha_1
-8.225884,-0.7383254,-0.0262911268731203,alpha_1
-7.336874,-0.22601512,0.310934576882967,alpha_1
6.8062835,-2.9192433,0.207572199961622,beta_1
5.5730224,0.3931046,-1.50483352028234,beta_2
-3.6613395,3.9847472,-0.966165577400144,alpha_2
4.4016676,2.2521577,-0.987074088598478,beta_2
-9.146223,1.2760397,-1.73763386296122,alpha_1
-8.163808,-2.1049998,0.00393710601916631,alpha_1
5.022987,0.114109136,-0.722555662143559,beta_2
3.0471737,2.188912,2.43124536797527,beta_2
-7.304824,0.93943983,-1.20117613093383,alpha_1
6.802472,-4.147774,0.166768161755254,beta_1
-0.2161605,1.9877115,0.544407292057871,delta_2
4.390519,1.7884153,-0.939537842644707,beta_2
4.140546,3.0620847,-0.90606929515714,beta_2
7.373234,-3.1459377,1.30208888190796,beta_1
7.348464,-4.4422255,-0.321329172334139,beta_1
4.5034184,2.428523,0.277988795984669,beta_2
-10.331384,0.51573545,-1.1781001983211,alpha_1
5.9831614,2.6928327,-1.90995011522568,beta_2
7.2814064,-4.428089,0.412329129931446,beta_1
8.068532,-1.0382097,0.30415041868279,beta_1
5.2162075,1.9545051,2.70327240972447,beta_2
8.720618,-3.7381399,-1.4186499891308,beta_1
-9.519,1.3357452,0.960138024804896,alpha_1
-8.237228,-1.785838,-0.0255509072210175,alpha_1
7.9261193,-4.0264945,0.583791545339199,beta_1
-7.4261236,8.458664,-1.5002173985157,acinar
-7.114434,1.0136708,-0.834503450276193,alpha_1
-8.663087,-2.059006,-1.95537443124842,alpha_1
5.101198,-0.1977986,0.761698473183318,beta_2
7.704794,-4.1225476,0.684541190789907,beta_1
-7.1846333,-0.23845185,-0.885558313103915,alpha_1
7.5507784,-0.70426756,1.52830691332792,beta_2
6.012435,-3.3712175,1.88508498483854,beta_1
-9.433323,-2.1293504,-0.130760944117499,alpha_1
6.7492394,-3.6977878,0.0886626490883307,beta_1
-3.5619113,3.1359603,-2.08484320730763,alpha_2
-8.058988,-2.1932847,0.615072921582987,alpha_1
-7.8281274,8.339891,-0.291643474630613,ductal
-8.349038,-0.3808567,0.0751476716519853,alpha_1
7.6087837,-3.872928,1.26036644437825,beta_1
7.75462,-1.4979968,-0.510218140789335,beta_1
6.641629,-1.2844063,1.07661739037657,beta_2
-7.9709477,-2.1293502,-1.08644459789896,alpha_1
-4.0348153,3.3147051,1.1874106190398,alpha_2
-9.508471,0.9012061,-0.538727287085944,alpha_1
-10.372022,-1.0760086,-0.179411025020936,alpha_1
2.0680351,10.291353,1.13330365400969,immune
-9.042878,0.20001596,-0.325834577339144,alpha_1
6.914643,-2.9024901,0.351702122181972,beta_1
-9.9545145,0.9927573,-1.9911661579741,alpha_1
5.8358502,-3.5504212,0.242982259238445,beta_1
-8.539578,-2.3695915,-0.850714393981512,alpha_1
4.8112583,2.5523736,-1.20811439918934,beta_2
-9.01187,-1.004549,-1.50874842714704,alpha_1
-7.520162,-1.8878956,-1.87832428982646,alpha_1
6.6268125,-2.4462092,0.941574671467013,beta_1
-9.375886,1.390116,0.112290586762133,alpha_1
3.6295438,3.1722634,1.07289355393178,beta_2
-7.921012,0.41563866,1.18085472832333,alpha_1
-9.285163,-1.0286667,0.487372044611656,alpha_1
-8.40592,0.86825055,-1.88736036359605,alpha_1
