UMAP1,UMAP2,zval,cell_type_overall
7.589391,-2.5790539,0.0243023232057057,beta
0.30399385,0.9497389,0.982946784396226,delta
5.742777,2.2662811,0.182522277993799,beta
5.7394624,-3.846255,-0.603695550280531,beta
6.7729387,-4.249729,-0.981501006002848,beta
6.4990153,-1.1508458,-0.0523761028694832,beta
7.7266,-1.9348502,0.335528183743443,beta
0.017503005,-0.4932215,2.17166491794326,delta
6.535278,-3.909713,-0.172150728933804,beta
8.009166,-4.023902,2.30720111072282,beta
2.7155614,2.539869,-0.572632127430105,beta
5.571258,2.0886042,0.287926315299093,beta
7.9829803,-2.7242324,0.30625581198981,beta
5.3158154,0.2570027,-0.837852580248577,beta
7.6328964,-2.954457,-1.26445329342523,beta
6.937385,0.24866101,1.21136124082921,beta
8.346573,-3.1933074,0.925931434494833,beta
8.794813,-2.8956125,-1.66735405422784,beta
7.6867537,-1.5187432,1.29950785927964,beta
7.8347363,-1.444701,0.507603671639355,beta
-0.4220281,-0.25171354,2.23504124450942,delta
6.7266035,1.4540143,0.142036364433889,beta
3.3550925,2.5473258,1.02832284567556,beta
6.2242227,2.1382468,-0.84261631211654,beta
5.6474156,2.4059935,0.183818110531712,beta
6.299183,-2.5744357,0.485680110798416,beta
0.3549546,0.6329448,1.32834339481939,delta
6.238054,0.23227924,-1.04931718760575,beta
4.609501,2.3024826,-0.0303171549663477,beta
8.057473,-1.1115762,0.382969110880237,beta
8.62773,-3.6401188,1.07527018605387,beta
8.204864,-0.9969177,1.22133820396839,beta
2.0533664,3.892873,1.60079210713794,beta
7.7540603,-2.7309716,-1.43928326768575,beta
5.327163,1.9801339,-0.642078566100505,beta
8.396453,-3.5958743,-0.997497716324371,beta
5.903053,-0.6483382,-1.92576244030647,beta
5.30808,0.17916231,-0.846815217084768,beta
4.942195,3.1582484,0.905811624033754,beta
-0.17407064,3.9845705,-1.54853994647001,beta
9.183464,-0.26030487,-0.279613055781923,beta
6.9425025,-3.2861722,-0.530439981013844,beta
2.3033843,3.068372,-0.462963932621706,beta
4.9881268,3.1447833,0.797960454994597,beta
-0.010593692,3.875316,-1.02227915279707,beta
7.292308,0.6252337,-3.16071532614042,beta
5.281613,1.376671,0.277593933607002,beta
7.362754,-1.3285968,-0.347612478431371,beta
8.634965,-1.9307203,-0.408580130929921,beta
8.645073,-1.5352933,0.307361038564996,beta
6.952033,-2.5409744,-0.00890492459138442,beta
5.713602,-3.7076871,0.0151734198292041,beta
7.0265064,-0.5628584,1.61081137699977,beta
5.9089856,0.16237564,-0.778740293061879,beta
6.5373154,0.37066177,1.28504766976563,beta
8.860682,-1.2841467,-0.693981441374949,beta
9.265649,-2.6245718,0.194637050748323,beta
6.235397,-2.73591,-1.7142198407321,beta
8.417685,-0.056762952,-1.50448840371843,beta
6.1696644,-0.6414775,-1.85195279711978,beta
0.35868672,-0.17885993,1.23067239329424,delta
6.8470006,-4.4235926,1.47587713853948,beta
2.9085217,2.1935341,1.23985421035725,beta
9.281928,-2.7505026,1.53778346016565,beta
1.6794611,3.7669606,-0.698215910358444,beta
8.87857,-2.9579844,-0.99679330221481,beta
7.430782,-1.4458504,-1.04386037940991,beta
8.132097,-3.759095,-2.93642655144853,beta
5.100955,1.0925976,0.587448870814311,beta
5.1724663,1.2653602,-1.61669097380398,beta
5.70984,2.11736,-0.661488021277727,beta
5.6265817,-1.5272253,-0.678358312098017,beta
7.4037275,-3.031659,-1.00831914928482,beta
7.801411,0.023164403,0.960905022846221,beta
9.239726,-2.744181,-0.0162852498558048,beta
6.1128373,2.0714905,-1.5375282370823,beta
8.541635,-1.65076,0.643455185517028,beta
6.718627,0.9244648,-0.356417273262379,beta
5.7603374,-3.3249002,1.23401710085964,beta
8.573485,-3.3243144,-0.195887772135033,beta
6.938048,-3.5281062,-0.751928003755463,beta
0.1915086,-0.77092755,1.93496907711684,delta
8.239168,-2.30457,1.46148297384628,beta
8.46378,-3.3697774,0.667617274226987,beta
6.820838,-3.6161652,-2.15659403193653,beta
9.019138,-2.7177148,-1.23983175335575,beta
0.30902153,3.9975057,-0.554850537238268,beta
7.1215425,0.9306213,1.48982471117807,beta
6.063279,-2.410693,-0.349329503328243,beta
7.5216804,-0.64465755,1.50138182735976,beta
5.422869,-0.25099844,1.24629909729876,beta
8.168095,-3.204276,-3.45999326821378,beta
6.3775215,-4.188982,0.397975508160706,beta
8.240063,-1.2022812,0.294400844745931,beta
9.332436,-2.0391486,-1.4575051702364,beta
-0.10184898,1.5760106,-0.523993403035979,delta
7.1163926,-4.519017,-1.03094890663708,beta
-0.17323649,1.7253482,-0.0597753020694528,delta
6.9672856,1.7943004,-1.54352943238374,beta
6.5275435,-3.6673532,0.194751113331875,beta
6.338488,-3.0805805,0.481883081314022,beta
2.703032,2.6335943,2.34926497837383,beta
7.6499643,-2.689616,1.04471927388464,beta
3.5289578,3.0628119,0.387521252504311,beta
7.204388,-4.340239,0.34910776149699,beta
5.8240333,1.8787788,-0.429735920587649,beta
7.9254074,-0.04673415,1.0640294267044,beta
5.417773,0.0058427076,0.0589036989611504,beta
6.8654304,-3.783139,-0.737169236477204,beta
4.591184,2.7075756,1.72940448689412,beta
5.489586,1.2316201,0.227060159728316,beta
-0.4754858,-0.95107555,2.19997757268026,delta
-0.3564997,-0.872694,1.36845969215642,delta
0.10294526,0.538892,0.111783805891964,delta
-0.0056804344,0.7737447,0.574551454695744,delta
6.584741,-2.0235028,0.681888786941506,beta
9.199624,-1.1005806,0.812331954497898,beta
9.653566,-1.0177324,1.6419481632114,beta
6.7369194,-3.1174054,-0.762663298642308,beta
5.6483655,0.10067173,-1.1514830571921,beta
7.832064,-1.7943623,2.36870918449381,beta
5.833401,0.10958099,1.47669229075538,beta
4.5282106,2.768212,-0.58628387641591,beta
8.69893,-2.3744214,-0.0782261246988546,beta
8.240517,0.74168974,-1.32951941176212,beta
-0.17681652,1.177076,1.07885184544495,delta
4.1501245,3.0678582,0.748733119703842,beta
8.33972,-1.6028321,-0.814085590238478,beta
6.111395,-4.4093833,0.848597855852255,beta
6.149907,-3.201321,0.79704749581151,beta
2.0063627,3.6593077,0.896098113327258,beta
6.069195,-3.8490603,0.537310447426436,beta
7.5187774,-1.3849949,-0.832473531309523,beta
7.457891,0.9393292,0.11201280869809,beta
7.522098,-0.08548804,0.280933185057325,beta
5.998172,-3.730194,-0.496066318193458,beta
-0.020579591,-0.7225063,-0.38278497616997,delta
8.590421,-1.195773,1.02585691183139,beta
5.9822226,-3.4986234,-1.68382081959494,beta
5.684487,-0.38209596,0.857026458576128,beta
5.870005,-3.424604,-1.44085082636686,beta
9.114593,-2.1233435,-1.32910906576299,beta
0.28356075,1.310047,-0.547345854811138,delta
6.962244,0.17234403,0.78414798126515,beta
8.857153,-2.7310994,1.11414037170731,beta
9.455403,-2.1739235,0.109702845771132,beta
8.3862095,-2.4845335,-1.16233381745359,beta
0.15254714,1.4630479,0.437734570175315,delta
5.195945,1.4939203,1.10427695620504,beta
0.20544055,-0.535685,1.76374786784198,delta
7.820116,1.0957519,2.91653844828365,beta
0.0080656195,1.0426651,1.49900048931648,delta
6.955066,-2.2291791,-0.512914331237468,beta
6.8477254,-0.46041754,0.10930279157789,beta
5.2435136,2.5978537,0.511424172097659,beta
1.8996552,3.8681743,-0.710191370976149,beta
5.848573,-4.099397,-0.227478775257138,beta
8.988761,-3.472227,0.813425355004262,beta
5.6879873,2.4367075,1.13593356469141,beta
0.1599188,-1.1442252,1.44194034609385,delta
5.4635444,2.2360444,-0.115021974183893,beta
5.133546,-0.14833121,3.63747497041361,beta
5.626411,2.2825456,-0.100716039576693,beta
0.19313756,1.2053726,-0.205723770215929,delta
5.9142685,-4.1899896,-0.289214112116403,beta
2.2224817,3.5848413,0.227377641669261,beta
8.312299,-3.931507,-0.36685664719586,beta
6.356277,-0.36430395,0.647935164893342,beta
5.3425045,0.10603614,0.975098770191994,beta
8.502814,0.48977154,-1.53475954775748,beta
-0.10529451,1.3014832,0.992284262047858,delta
5.96366,-2.7908313,-1.64526905835309,beta
5.5767345,-1.594257,0.339277414368844,beta
7.3117504,-3.9768856,-0.72784951023459,beta
5.7035203,-3.4811025,0.263066684534652,beta
0.3131727,-0.93840957,0.14690266122376,delta
0.110070184,0.95310324,0.835909590897561,delta
1.3079875,3.6258101,-0.945038980927556,beta
7.5236297,-4.3708324,-0.418494353505027,beta
7.606832,0.9292146,-0.235811726816871,beta
0.5294097,-1.0887574,1.23091675206973,delta
7.4653287,-2.4632046,1.47399759925906,beta
7.6965237,-4.118289,-0.671068628198096,beta
9.106,-2.3288162,0.143988002776923,beta
8.209952,-3.2041087,0.783457739941072,beta
4.8975797,2.4371588,-0.119201946212957,beta
5.9882975,-4.240093,-0.205966928568759,beta
4.829956,3.4640772,0.343659552901815,beta
-0.032170676,-1.0180475,2.87050081648539,delta
6.3383307,-3.828917,-1.1976588976001,beta
3.9217286,2.928095,0.503732701718905,beta
-0.017730357,-1.0048828,2.01379212150581,delta
5.1499395,1.736239,0.00844467248769791,beta
9.857598,-1.7242874,1.35250554306623,beta
8.425193,0.84627503,0.775239863210739,beta
4.0296326,2.5432847,1.55759690169651,beta
7.282956,-2.2252808,-1.27002567587812,beta
6.6448483,-3.8249936,1.35621364646304,beta
6.753579,1.4903381,0.243947586995201,beta
6.691638,-2.5096903,-0.713262394073837,beta
8.525105,-3.0830636,-0.379194602257525,beta
7.4168057,0.6868473,-0.310431415903494,beta
4.5174284,1.5314566,0.841724263577188,beta
0.23194215,-0.7239719,-1.38032887020632,delta
3.999374,2.7081027,0.851934309475989,beta
6.554685,-3.2075958,0.510382620581934,beta
4.7556524,1.3245739,-0.492993979760894,beta
5.5885153,1.1218603,-1.05415723681969,beta
6.5625505,-3.3862119,1.02424905486254,beta
0.09119166,-1.144556,0.250804268967385,delta
5.997702,-0.2793308,-1.12182503878935,beta
6.6160216,-4.314198,-1.17226572237164,beta
5.91377,0.48940128,-0.292553180052249,beta
7.456178,-0.67413,1.52252197691963,beta
5.856258,2.4366686,-0.280105399530435,beta
6.1176567,-4.2558317,-1.54883707220197,beta
6.0437493,-0.60243034,-0.395422470957017,beta
6.243849,-4.1575465,-0.225181143457677,beta
9.464815,-0.87359023,-0.108207250391998,beta
5.7685885,-3.1056094,1.88491644015444,beta
9.315855,-2.6887348,1.34970408937314,beta
7.603286,-1.9309448,1.35404614284829,beta
6.2757473,-3.7452672,0.548174907294457,beta
9.52147,-2.9976258,-1.41147210891559,beta
8.772962,-2.4396012,-1.13618719771931,beta
7.6614695,-2.8541212,-0.574810056309786,beta
5.5816674,2.419904,-0.263903309965668,beta
7.826475,-3.737794,-0.436626276476739,beta
5.516416,2.7842443,-0.297794627421099,beta
6.58165,-1.9970299,1.72390994981352,beta
8.965629,-1.5308039,-0.86021099375763,beta
0.3788018,-0.8095095,1.86019341827603,delta
8.658329,-1.034292,0.0335716325100157,beta
5.7828355,-3.805732,1.16889464133012,beta
6.8163137,-0.8594389,1.69969674135657,beta
5.2104726,-0.08877081,0.173720185421779,beta
7.2658114,0.74850893,0.910935328565401,beta
7.974274,0.057441607,-0.805727241012873,beta
9.712419,-1.3938141,-1.83971536512902,beta
-0.6801382,-0.59497166,1.03101571275449,delta
7.97263,0.30624554,-0.0923460796739437,beta
4.5621257,1.7231616,-0.398347329486845,beta
5.089372,1.295751,1.16164754504651,beta
6.340591,-1.9122821,-0.975386402604253,beta
0.06898808,1.5905347,-0.198124094123289,delta
7.4328694,-0.42221573,1.22981755101886,beta
7.8772874,-1.8771542,-0.365652471864422,beta
6.290906,-2.6855776,0.447493026511152,beta
8.540152,-3.7656307,-0.528557935753588,beta
6.5308642,0.66010696,-0.426302930513767,beta
5.4649262,0.6043965,0.450986693191856,beta
6.375344,-4.1177883,1.25272625966131,beta
6.9061804,0.12581818,-0.829728342729516,beta
0.38153842,-0.49419567,-0.0986377388519735,delta
8.978388,-2.477953,-0.0507967051556835,beta
5.105632,-0.04903029,0.452668111782705,beta
6.3416724,-3.9392183,-0.641975103408124,beta
8.390806,-2.1764424,-0.146516456923406,beta
7.20742,-3.5105674,-1.26259836698736,beta
5.9823346,-3.7251933,-0.242122126325727,beta
6.5168247,-3.0668023,-0.840823892286275,beta
5.985625,-2.8290017,0.995567748426322,beta
5.3836775,2.593169,0.836007058418061,beta
4.0439095,1.735291,0.295019761660878,beta
1.0471153,4.0575233,1.37031862746287,beta
9.059041,-1.8102214,0.818512073351732,beta
3.9715064,1.7093796,0.3924511489704,beta
6.3059845,-3.4117718,-0.0843560867963443,beta
6.530068,-1.8909754,1.14097546799442,beta
4.832581,1.8839998,-0.0449779390673899,beta
7.176719,-2.9896586,-1.18737600493498,beta
5.9788227,-3.7798193,1.78068819175415,beta
8.864657,-0.61368114,2.0653357773037,beta
4.369085,2.690269,-0.0945284727836701,beta
0.05118517,-1.0385628,0.131648227071499,delta
0.44990495,1.3362988,2.17363985118323,delta
-0.02525513,3.8630161,-0.866769572872786,beta
8.914169,-0.65446687,0.883549246023799,beta
8.7717,-0.5252523,0.609149385160985,beta
8.362158,-0.30656832,0.0770037618848031,beta
6.491466,-3.136126,0.487243105353883,beta
0.8215283,4.0030155,0.291067550772064,beta
-0.14969847,-0.026476735,0.819555791702218,delta
5.07575,2.2801087,0.595543373300243,beta
6.125804,-4.2752185,-1.02736180770455,beta
8.01703,-1.0973202,-1.05905405905218,beta
5.036488,-0.2488291,1.65995780118965,beta
6.519722,-0.93313265,-0.0657012867272826,beta
6.1511903,-0.44367242,-0.680212624813867,beta
7.496217,-1.761911,1.4320183182914,beta
7.8577614,-1.8234186,-1.32254849520852,beta
7.919122,-3.608928,1.31013824652031,beta
8.48372,-2.5843809,0.119650698020538,beta
6.0733576,-4.1564054,-0.356247476142881,beta
9.422724,-2.5735533,1.2329315080493,beta
8.223746,0.78270155,0.988060216713716,beta
6.5126247,1.0741252,1.12257261228778,beta
6.4633236,-3.5102005,-2.94824071366631,beta
-0.405183,-0.9377731,-1.13582053575817,delta
-0.44645,-0.83688873,-0.657433786336366,delta
7.1962924,-0.41928077,-0.388529919148648,beta
8.219114,-2.5361176,-1.04021528516771,beta
7.740606,-1.9420034,-0.151997566962614,beta
6.6467557,1.8742936,-1.58732817743415,beta
7.1064525,0.696539,0.263908446306909,beta
0.21113285,-1.0076451,1.52052661460054,delta
8.211626,-0.6854802,1.00354520207954,beta
6.894031,-0.40332097,1.35852791175053,beta
6.4353776,0.64526784,-0.612113381677204,beta
9.150628,-0.22442934,-1.44678793813859,beta
9.76062,-0.77339125,-0.731539067774541,beta
4.7078676,2.8615503,-1.48837862751294,beta
8.912052,-2.4451022,-0.925173703547982,beta
-0.56443477,2.059093,-0.332968736161191,delta
-0.13035102,-1.0891625,0.630893392420236,delta
7.732802,-4.165254,-0.943079639215722,beta
8.925876,-3.1693177,-1.14797127862279,beta
7.6153145,-0.15620704,1.33139129016053,beta
4.2746887,3.007986,-0.795216242596761,beta
8.423394,-2.1611214,-0.660903637968029,beta
9.211104,-0.36857516,-0.830223339215693,beta
4.880483,2.712471,-1.86763536552799,beta
8.594732,-1.2845185,-0.119320991192268,beta
-0.0032185323,0.8186398,0.984175446294371,delta
8.53816,-1.7605361,0.0253995820011312,beta
8.124321,-2.9207075,0.663693820106278,beta
8.611932,-3.4499893,-0.978986849138447,beta
6.6058087,-1.9538246,-1.00995589405047,beta
5.530855,1.680597,-1.76287820455383,beta
-0.47888964,0.04722513,0.876678562331754,delta
9.126762,-2.7079742,1.40502511950742,beta
8.681437,-2.382482,1.86146034717812,beta
5.1198006,3.0264554,-0.116337027756188,beta
8.575311,-3.5249732,-1.26504739984744,beta
7.2711596,-3.292437,-1.87857169866768,beta
8.320932,-2.2179394,-0.493316283985009,beta
0.026558874,3.9883099,-0.508400866401751,beta
9.5108795,-0.6891346,1.21919337368989,beta
-0.30149817,-0.94594,1.32004045322187,delta
6.1613755,-1.5430266,-0.594569710663331,beta
9.262974,-3.1372359,1.95465931053732,beta
6.1044436,-1.4695528,-0.246304881653921,beta
8.226208,0.59787637,1.96319986017322,beta
6.4419,1.47972,-0.163535513213646,beta
6.8525243,-1.4290043,-0.440715478279163,beta
9.336194,-3.2489648,0.66588547228976,beta
6.7150855,1.3364094,0.377309013605938,beta
8.885422,-1.864693,-0.00642172206304502,beta
8.47441,-3.3261962,0.246382819525379,beta
7.0984855,-1.2610844,-0.275987553024172,beta
9.674852,-0.53029615,0.14745961617494,beta
6.0549207,-1.958595,-0.476830531389775,beta
9.017932,-1.4367878,0.327343203737724,beta
7.5155864,-1.4764432,0.80272208062677,beta
-0.49899834,-0.89796984,-0.90930950188928,delta
8.772654,-1.0580705,-1.0981614477023,beta
0.04678715,0.62718546,-0.245971592251948,delta
7.9320583,-1.1501708,-0.364133094405258,beta
6.5629554,0.39105982,-0.950223318055443,beta
0.12179932,-0.75221384,1.62620135172192,delta
8.991935,-0.2574098,0.460445102903689,beta
-0.2794258,2.0458682,-0.519451116159186,delta
8.265077,-4.175073,1.46899556444498,beta
7.752782,0.93118495,-0.673079828149108,beta
8.646462,-2.5653148,-0.463429941129668,beta
4.7720585,2.2233603,0.829316700872082,beta
-0.26657507,-0.7029833,0.631423921118357,delta
8.479177,-1.6819336,-0.735878879740893,beta
1.6122543,3.854674,1.10166625931274,beta
9.928948,-1.3061863,0.0128408879749579,beta
-0.22455733,-0.61311674,0.152952666146582,delta
8.574007,-1.3313209,0.326764314845425,beta
6.4009542,1.4397286,1.56977148369446,beta
6.2104278,-1.158729,-0.209875219993435,beta
7.600031,0.8822838,1.07751065210731,beta
7.2625313,-2.577777,-0.391509433743651,beta
9.018501,-1.7020179,-0.591574696031266,beta
6.116286,2.0382712,0.319863777417787,beta
7.1500564,-3.2038507,-0.453430970776196,beta
5.5191774,1.2847297,0.962334557669149,beta
