UMAP1,UMAP2,zval,cell_type_overall
-7.298544,-1.4847922,1.16456620300518,alpha
-6.9461055,0.595834,0.62970413674443,alpha
-9.666243,1.744997,-0.280631161004596,alpha
-10.371552,1.5657253,-2.35690142576091,alpha
-5.5301976,1.9273292,-0.0239709262855638,alpha
-4.3957467,3.141259,-0.0114898044320762,alpha
-9.593353,1.8210763,-0.637156468678679,alpha
-6.032505,1.6753258,-0.302571491041638,alpha
-5.3139844,1.8414928,-0.491156444946959,alpha
-7.6707096,-1.3824468,0.100157118925332,alpha
-2.4882863,3.5874307,-0.837577773457508,alpha
-9.371331,-1.6929306,1.05430120485617,alpha
-4.895281,1.3976265,0.758936622262837,alpha
-10.191144,-0.23801808,1.04246222078649,alpha
-3.6139793,3.430024,-1.97855046884287,alpha
-7.646781,-0.1816413,-0.969922343439696,alpha
-7.116072,-1.6308734,2.13723262996386,alpha
-4.1423817,3.301466,0.642790052449841,alpha
-9.103379,-1.5450203,1.48697473893733,alpha
-10.300314,1.6628476,-0.918888178840893,alpha
-9.707262,1.2327415,-0.0601079340021031,alpha
-8.55713,-1.9539051,1.15691436228183,alpha
-7.546826,-0.71356684,-0.320661227903551,alpha
-9.753069,1.2841417,0.728295282816001,alpha
-7.859094,-0.64599735,-0.187151730607125,alpha
-8.044734,-0.033220626,0.686936583370177,alpha
-9.6516075,-1.7979134,0.175604528702789,alpha
-4.317294,3.1271574,-0.911765602901682,alpha
-7.8443027,-0.43381545,1.77199154848885,alpha
-9.630224,0.84154516,0.275945414363195,alpha
-8.264368,-2.0765898,1.33336857475158,alpha
-3.3200557,4.6982794,-1.76590264015318,alpha
-3.1494293,4.5993857,0.805763404936164,alpha
-10.357726,-1.3690745,-0.0320318366387504,alpha
-3.4372253,3.6480033,-0.775352365233665,alpha
-3.396379,4.6619673,-1.94832011367278,alpha
-5.0944047,2.0352316,0.986729016100068,alpha
-10.007995,-1.51942,-0.771685056167319,alpha
-9.3766775,-2.369424,0.243818353642585,alpha
-7.1392746,0.8926823,1.36872196438427,alpha
-8.52401,-2.4021206,-0.57359441182048,alpha
-2.4818091,3.0880654,-0.71603624865144,alpha
-10.614918,-0.48720437,0.337216010348429,alpha
-8.205127,-2.0713065,0.192357727148678,alpha
-10.873109,0.59279937,-0.248292130712567,alpha
-8.225884,-0.7383254,1.56757327355834,alpha
-7.336874,-0.22601512,1.05642311338488,alpha
-3.6613395,3.9847472,-0.91758581642835,alpha
-9.146223,1.2760397,-0.0263243846590068,alpha
-8.163808,-2.1049998,-0.329141192079619,alpha
-7.304824,0.93943983,0.500784348841906,alpha
-10.331384,0.51573545,1.07268999193752,alpha
-9.519,1.3357452,0.365576488167473,alpha
-8.237228,-1.785838,1.79314244863471,alpha
-7.114434,1.0136708,1.19050517095517,alpha
-8.663087,-2.059006,0.488332839174931,alpha
-7.1846333,-0.23845185,0.416842606778195,alpha
-9.433323,-2.1293504,0.786748731101146,alpha
-3.5619113,3.1359603,-0.679633749769378,alpha
-8.058988,-2.1932847,-0.465711109741844,alpha
-8.349038,-0.3808567,0.219261281309878,alpha
-7.9709477,-2.1293502,-1.24101084198704,alpha
-4.0348153,3.3147051,-0.385072319852282,alpha
-9.508471,0.9012061,1.5452838865522,alpha
-10.372022,-1.0760086,0.163064804445337,alpha
-9.042878,0.20001596,0.00520748458148994,alpha
-9.9545145,0.9927573,-0.9114107911952,alpha
-8.539578,-2.3695915,0.268464336536812,alpha
-9.01187,-1.004549,-0.0511566918753635,alpha
-7.520162,-1.8878956,1.97568028604885,alpha
-9.375886,1.390116,0.711920069331766,alpha
-7.921012,0.41563866,0.714378938208354,alpha
-9.285163,-1.0286667,-0.683038381777521,alpha
-8.40592,0.86825055,1.46572262313849,alpha
-8.168047,-0.74941,1.67209681469528,alpha
-8.514221,-1.677165,1.45693333110394,alpha
-7.2415223,-0.49057716,0.825554115356686,alpha
-6.81374,0.031576447,0.960926784052548,alpha
-9.525447,-0.67008877,0.262277550886598,alpha
-6.847661,0.022859238,1.30158624775387,alpha
-7.514285,1.3097795,-0.227139768288056,alpha
-10.166571,0.25286785,0.214784746104635,alpha
-2.4958038,-2.4268909,-0.380330121006484,gamma
-5.429863,2.4980466,0.586615603441573,alpha
-3.9018729,2.4986274,0.677250108709293,alpha
-10.156094,-1.0469458,0.162623920812528,alpha
-3.560343,4.0240483,0.242231003718317,alpha
-7.4476247,1.3834404,-0.352767039048725,alpha
-10.020174,-1.7432194,2.39670406606547,alpha
-7.345814,-1.510881,2.66226766125224,alpha
-9.031613,-2.7254708,-0.308311153179175,alpha
-8.732606,-1.0569222,2.34104772902649,alpha
-3.2885716,4.500113,-1.27390024531101,alpha
-7.4809165,-1.2201833,0.234638813587214,alpha
-11.031488,0.14881895,0.289175341281804,alpha
-9.472835,-1.7750324,0.492254631091986,alpha
