UMAP1,UMAP2,zval,cell_type_overall
-10.300475,-0.39652133,-0.127921532416731,alpha
-9.833065,-1.0798632,-0.550919963486773,alpha
-10.399319,-0.040602855,-0.302612084223698,alpha
-8.19763,-2.1221168,-0.376896773833834,alpha
-7.8215218,-1.3866832,0.183036534079668,alpha
-10.0278015,-0.75841886,2.34798236912684,alpha
-7.4643903,-0.725247,-1.09721817548935,alpha
-3.5037138,3.7021534,-1.58977849192263,alpha
-8.757462,-1.0278853,-1.66055555208602,alpha
-9.097255,2.1498494,-0.484939898873152,alpha
-8.699405,-1.738251,-0.0765186216742739,alpha
-7.2279844,-0.72268665,-0.455456361813506,alpha
-10.670615,-0.6876935,0.435180062220502,alpha
-7.0105543,-1.0593704,0.493257417211933,alpha
-8.491016,-2.294501,-1.28292755725437,alpha
-10.398755,0.03877084,1.48585234934299,alpha
-7.5737677,-0.85453707,1.39793898527531,alpha
-5.0050654,1.5274233,0.20456176405137,alpha
-7.901425,-1.2770828,-0.306718545408073,alpha
-7.647959,-1.3571321,0.143908673437912,alpha
-8.134305,-0.933468,2.27816681469182,alpha
-9.607512,-0.60077995,-0.553133026305701,alpha
-10.169335,-1.3553085,0.245081354099112,alpha
-5.4331245,1.5996665,0.754270846537084,alpha
-6.953111,0.101327114,-1.50761488457326,alpha
-10.419555,-0.33474374,0.976268700779138,alpha
-10.323312,1.2486403,3.73863846909968,alpha
-10.299443,1.8337755,1.19235002554185,alpha
-10.08724,-0.057182107,1.81040639057973,alpha
-9.131581,-0.4710246,-0.83768371413101,alpha
-3.3335142,4.779956,-0.312237407082586,alpha
-7.5701504,-1.3053007,-1.11830538313055,alpha
-2.6344805,-2.3345118,-1.25599522844958,gamma
-8.40432,-2.406858,-1.10520267073967,alpha
-9.875298,1.8262928,1.92866261094141,alpha
-7.244543,0.8134474,-2.73720893884362,alpha
-4.4466767,2.1232617,-1.01585569158788,alpha
-8.335484,1.869299,-2.1395751077941,alpha
-8.731139,-1.4510574,-0.563774308240514,alpha
-7.4181023,-0.98524255,-1.48327091728181,alpha
-9.7207155,1.0192715,-0.314872621292862,alpha
-10.067112,0.31215993,0.531098805412846,alpha
-8.988923,2.1670692,-0.288692655479662,alpha
-9.024569,2.0287673,0.678301097210759,alpha
-10.197047,-1.6247354,1.51484151352373,alpha
-10.567708,-1.0231345,-2.6955482480854,alpha
-8.065499,0.33862048,0.719257122147239,alpha
-4.725294,1.5863262,0.472432638833016,alpha
-8.023854,-1.1483377,-1.04094827346313,alpha
-3.8355603,3.3649848,-0.43397266877903,alpha
-10.013448,-1.1865033,-0.496485248020174,alpha
-10.654337,0.48340458,-0.777308329280061,alpha
-9.507963,2.0700803,1.56241387005524,alpha
-9.250168,-1.9069895,0.208272034747773,alpha
-7.320161,-1.5065638,-0.931936284202087,alpha
-8.873971,-2.8087192,0.438467245957542,alpha
-9.88136,0.4481208,-1.97022413658955,alpha
-10.66591,-0.89802253,-0.326812435628503,alpha
-3.862702,2.6936874,0.388520047707551,alpha
-9.162968,-1.8165247,-0.811647999823337,alpha
-3.3633652,3.6401088,-0.481192841418075,alpha
-7.4032445,-0.43879873,-1.97465000399517,alpha
-8.561647,-1.4711114,-0.651034256345018,alpha
-10.454658,0.79914445,2.76275353210304,alpha
-7.3393207,-0.27922645,-0.950329527025879,alpha
-7.188737,1.4800328,-2.35501380830607,alpha
-4.6971393,1.784296,0.716942679575912,alpha
-8.708924,-2.358283,-1.94119312028589,alpha
-8.682816,1.2555357,-0.584782339437352,alpha
-9.221995,0.6518113,-1.69108658557241,alpha
-7.1504984,-0.12867476,-2.61352416722761,alpha
-9.487359,-0.44623142,1.25075702920548,alpha
-7.058843,-0.071514145,-3.01904086373742,alpha
-6.9400263,-0.01547908,-1.63874241354415,alpha
-10.327233,-1.1734236,0.836995307240762,alpha
-10.28394,0.76973814,-1.60114996248174,alpha
-9.061424,-1.2077466,0.906587021733015,alpha
-4.2556863,3.003076,0.874514476562295,alpha
-5.36616,1.271235,0.778467714044052,alpha
-5.625057,2.2736008,-0.0589604693961567,alpha
-7.768082,-0.35833272,0.145232421027536,alpha
-5.484196,1.8717443,-0.735806623091755,alpha
-8.908574,-0.20907848,-0.292874391883581,alpha
-5.1589427,1.6465089,0.00260064061151219,alpha
-10.345687,-0.44326156,0.899100068276091,alpha
-9.693155,-1.2786869,0.0061783913629744,alpha
-8.587827,0.34623167,-0.976158179182464,alpha
-8.478685,0.6149133,0.22632548353914,alpha
-7.38819,-0.04170556,-1.76908353277212,alpha
-9.610224,0.6991622,1.54799941291925,alpha
-10.073949,-0.84388125,1.68049411930751,alpha
-9.520221,-1.0864686,-0.213059571462307,alpha
-10.302273,1.4159803,1.00895150610196,alpha
-9.558858,1.5707484,0.0799573075662277,alpha
-10.490549,-0.9264574,-0.840022935835578,alpha
-8.490905,-2.7793622,-1.18973294491072,alpha
-9.762408,1.7864096,-0.942396219847832,alpha
-8.451081,-2.3850918,0.225037978321713,alpha
-3.341617,4.629126,-0.705874442369501,alpha
-8.81697,1.5107616,0.575433816715914,alpha
-5.149097,2.092906,-0.677830197978475,alpha
-8.283615,1.447134,-0.857134558764729,alpha
-4.8559804,2.096026,0.775562007872976,alpha
-2.4217958,-2.1564956,-1.91312828318383,gamma
-8.937305,-2.2407734,0.703936447635969,alpha
-3.370667,4.6193333,-1.69041896438393,alpha
-7.2474093,0.26978734,0.688108594478395,alpha
-10.665595,-0.64458644,-0.209950636506851,alpha
-6.586828,0.6920363,-1.58486058884732,alpha
-10.051873,-1.4562473,-3.02117240347707,alpha
-4.5352974,2.7266066,-0.454927537347345,alpha
-8.894453,2.1518981,0.397112130413414,alpha
-10.060197,1.6173384,-1.74112843819479,alpha
-8.942498,-0.019019887,0.923560793885662,alpha
-9.803702,-1.2746156,-0.849870011917087,alpha
-3.1394396,4.7054543,-0.177148519573193,alpha
-6.1643524,1.6571302,0.622898365442219,alpha
-9.907157,0.28494585,-0.83508350191355,alpha
-2.3926759,-1.6956683,0.355728307223912,gamma
-10.540568,-0.7777504,0.0473334372342987,alpha
-7.76015,-0.3640981,-0.861216627014304,alpha
-6.8692923,-0.27442098,-0.275924068831332,alpha
-9.258604,-1.1386622,-0.414458972520392,alpha
-8.906,1.7090064,-1.7422701743123,alpha
-10.076089,0.10493775,0.333562521104264,alpha
-8.94983,-0.44444197,0.762885142604466,alpha
-7.0313926,-0.07208923,-0.950909081965285,alpha
-10.028462,-1.4862256,-0.876261893359443,alpha
-2.6607277,-2.2543123,-1.38454889414665,gamma
-9.617318,0.36654973,-1.17937955521091,alpha
-3.553819,3.2533348,-0.822802904567178,alpha
-8.454324,-1.6465343,-0.0848894991392185,alpha
-7.150045,0.720152,-1.98860912605139,alpha
-8.522226,-1.2431003,-0.98725598897917,alpha
-9.550932,-0.55461824,0.169585322215984,alpha
-2.398979,-2.0061393,-0.42191248154745,gamma
-7.497783,-1.210231,-0.543374810593475,alpha
-8.807755,-0.14014804,0.551234602640292,alpha
-8.558034,-2.6950564,-1.09886290845709,alpha
-7.273368,-1.3260761,-0.193595305293393,alpha
-7.456471,-0.28215185,-1.17362403092652,alpha
-9.283408,-1.4085498,0.207979317131194,alpha
-8.587331,-2.773271,-1.42316788517237,alpha
-2.870671,3.12735,-2.16622481787604,alpha
-9.139146,1.1419438,-0.717164633518589,alpha
-9.00592,-2.207264,-0.144255115561437,alpha
-9.247106,-0.6214747,0.101061916078838,alpha
-7.5988374,-0.26361516,-3.20737196951673,alpha
-7.16841,-1.421082,-0.987486247519204,alpha
-3.181009,2.98904,-1.71419337006433,alpha
-7.483432,-0.28043905,-2.0065695287544,alpha
-9.461911,-0.3676598,0.930567388023315,alpha
-9.710113,1.7529862,1.34343270226158,alpha
-2.618026,3.1693401,0.762703851623997,alpha
-10.044477,1.829176,-0.201464866545689,alpha
-10.4365,0.4939382,2.1805043156884,alpha
-2.2644951,-2.1085896,-1.02980577746441,gamma
-4.209418,3.5851383,-0.825661794101543,alpha
-7.3664913,-0.39614072,-1.99369931694185,alpha
-9.555572,1.5831397,0.121948867257328,alpha
-4.1534014,3.6706712,-0.48090657510398,alpha
-7.471621,-0.4570765,-1.68877247359772,alpha
-8.580846,-1.2705826,-1.69287623266243,alpha
-10.121003,-0.8696741,1.51716903568642,alpha
-9.729845,-1.5836899,0.162712763176146,alpha
-7.2318244,-0.9225371,-1.4876556304108,alpha
-7.3917184,-2.0129578,-1.59204358568264,alpha
-9.845308,-1.5654173,0.376639130576163,alpha
-5.1206336,1.2304438,-0.891968179832308,alpha
-3.1074505,4.144659,1.04493218519366,alpha
-10.102915,0.56394124,-0.801984836400037,alpha
-7.4909544,1.0686604,-1.61290961731432,alpha
-9.733829,-0.41500014,-1.41021093204649,alpha
-7.0442305,-0.45901364,0.35567469432313,alpha
-7.356065,-0.07059423,-0.271776176047255,alpha
-10.182668,-0.3109128,2.18150079478249,alpha
-2.3983982,-2.0508523,0.142375220301422,gamma
-7.1136665,-0.13504757,-2.50065840035939,alpha
-7.953897,-2.5434856,1.00975496132541,alpha
-9.49118,0.62203985,-0.69593727024818,alpha
-3.8667579,2.5381272,-0.188709765519278,alpha
-7.8030715,-0.0571641,-2.82647819634871,alpha
-8.802967,-0.05031965,-0.732177004724841,alpha
-2.7213109,3.5497193,-1.67491182563384,alpha
-7.879724,-2.4392467,-0.141571082268156,alpha
-9.132836,-0.81144017,1.63573923853805,alpha
-6.278626,0.07500197,0.121080712113896,alpha
-7.2643113,0.7294227,-0.128710692638125,alpha
-7.6326013,-0.22381745,0.391105044508655,alpha
-3.7267554,3.5982022,0.991153403822103,alpha
-9.950513,-1.8031508,0.848352549112567,alpha
-9.192862,-2.342775,0.296456649696113,alpha
-8.411963,-1.7807093,-1.82422596098576,alpha
-8.2952,-2.2069356,0.7195510366654,alpha
-8.53938,-1.4530821,-0.325163446090959,alpha
-10.010947,-1.7025133,-1.03703904826705,alpha
-3.5715342,4.59343,0.807092510698538,alpha
-10.026779,-1.4541328,-0.770913370939927,alpha
-7.236501,0.25161624,-0.222135487383396,alpha
-3.6566908,3.1849852,-0.543308697860789,alpha
-7.330687,-1.3673433,0.220297179115951,alpha
-8.952539,-2.3844764,1.10215914808112,alpha
-9.398456,-1.9893755,-0.556338192386873,alpha
-8.430687,0.027400717,-1.4905635570572,alpha
-2.8080342,4.155396,-0.387426932177629,alpha
-8.488188,-1.6688596,-0.568750141231668,alpha
-8.138164,0.022394296,-0.736684906708835,alpha
-6.171518,1.2575625,-1.66751675660361,alpha
-7.3042974,-0.207372,-2.40567643851489,alpha
-9.4816,0.102499045,1.98719606978925,alpha
-10.154743,1.746533,1.00087988564342,alpha
-9.593696,0.09205013,-0.304693189826893,alpha
-9.524358,-0.28013673,-0.831001849764921,alpha
-9.027227,-1.4527326,-0.503950895388079,alpha
-9.102444,1.5318218,-1.22883276509254,alpha
-8.145319,0.6853415,-0.800558231838471,alpha
-9.234767,1.7946358,-1.30860347610839,alpha
-9.509921,1.3528848,0.0879094305686212,alpha
-9.369518,0.16416019,-0.957373550490812,alpha
-9.577166,0.17012575,-1.08795754493892,alpha
-3.669035,3.0877748,-0.092272330594229,alpha
-3.98516,3.2831643,-1.57974609721203,alpha
-6.6648264,-0.030584788,-0.840297054757938,alpha
-8.710237,1.0106817,-0.223581083870283,alpha
-5.4135303,1.3751253,-0.750507774558727,alpha
-4.3615184,2.8257494,0.324114729372988,alpha
-10.686167,0.9924452,0.215985335991839,alpha
-9.892136,-0.5385124,1.83860470346027,alpha
-3.825303,3.0714867,0.357984626214108,alpha
-3.808454,3.3569086,0.0843619370868803,alpha
-10.220914,1.2742465,-0.887661725522501,alpha
-3.9837892,3.541323,-0.952741510510901,alpha
-9.071845,1.8229824,-0.457542663013511,alpha
-7.881975,0.3068527,-0.468667655612818,alpha
-4.5666084,2.6229146,0.551967154384213,alpha
-2.2206151,3.5419679,0.193892303960562,alpha
-9.18301,2.120769,-0.371504934796281,alpha
-9.739144,1.8289844,-1.05650262353708,alpha
-4.8264594,1.8185592,-1.73410835632428,alpha
-7.047975,0.19039474,-1.33652347105327,alpha
-5.3509803,1.4636887,1.78320961506627,alpha
-10.235685,1.4506495,-1.05147664329603,alpha
-9.507063,1.7956434,-1.45064764252219,alpha
-5.6943445,2.2115562,0.8309275898978,alpha
-9.27351,-0.71567726,0.300934711253262,alpha
-8.111513,1.0557238,0.528304346023954,alpha
-4.8787246,2.4230988,-0.0832921262331169,alpha
-7.2818007,0.9025116,-0.219459419684003,alpha
-9.536519,1.8429999,-1.00560187600323,alpha
-9.989822,0.9758634,0.820972542930518,alpha
-2.7674024,4.050037,-0.549409230192042,alpha
-2.3314562,3.717219,1.32990622466694,alpha
-9.654393,2.085952,0.672664182038739,alpha
-9.343111,1.8797582,-0.622227594403115,alpha
-7.971594,-1.6297832,-0.528667005319528,alpha
-2.2446547,-1.675925,0.0372996124860135,gamma
-10.496793,-0.028230349,1.5306019449377,alpha
-7.9888215,0.53979915,0.2950787417488,alpha
-5.608716,2.1826944,0.602853651168765,alpha
-3.9928336,3.2029808,-0.0432072449438597,alpha
-10.526921,0.3031054,-0.196859053930446,alpha
-8.985787,1.9236054,-1.00208806791077,alpha
-10.148619,0.609319,2.72207705904657,alpha
-10.33837,-0.12452759,-0.344122938096118,alpha
-2.8986456,3.344726,0.0832329676785822,alpha
-10.350285,1.5672517,-0.295727460365776,alpha
-4.9043865,2.4100614,0.561144677932499,alpha
-4.4190993,2.5645041,-0.112739964474898,alpha
-4.9332914,2.0508597,1.00892479539675,alpha
-5.1208615,2.342436,0.0440113440830641,alpha
-4.977783,2.0840423,-0.347075368645476,alpha
-10.031623,0.61948234,1.58725483550942,alpha
-7.956004,-0.18691191,0.234200420445015,alpha
-3.523216,4.6992207,-0.916257643166781,alpha
-10.576098,1.3349866,0.140779192905858,alpha
-3.1018434,3.1929214,-0.134881887072589,alpha
-4.579002,2.5095541,1.87957583139203,alpha
-8.633842,1.31048,-0.252334638623561,alpha
-9.704337,1.3490946,1.64485292105927,alpha
-10.166193,1.3187612,-0.211279566681425,alpha
-9.872831,1.8058155,-1.23242229531977,alpha
-7.428576,1.9155099,-0.395472807509626,alpha
-9.778215,1.3795455,-1.02578639793572,alpha
-10.833449,-0.28035155,-0.851489913641743,alpha
-8.792314,1.2029996,-0.848824139735381,alpha
-7.451262,0.6811644,-1.3172472032175,alpha
-9.307477,2.0794883,0.587390771454615,alpha
-8.819199,1.272333,-0.992642775777904,alpha
-10.813235,0.6638345,-0.995646489890281,alpha
-8.699164,2.098435,-0.183085711203643,alpha
-9.79846,0.31088388,-0.199983832425525,alpha
-9.049268,2.0521932,-0.655558025804663,alpha
-4.105938,2.8541613,-0.90618603844741,alpha
-9.152511,1.4935857,-0.293676302519897,alpha
-7.06964,-1.2581612,1.00404037987582,alpha
-8.731959,1.2620424,-0.261364344957891,alpha
-10.192228,1.2569758,-0.67729104631355,alpha
-9.417983,1.34631,-0.38455792125427,alpha
-10.741569,1.2456889,1.59698175699724,alpha
-10.027285,-1.3127806,0.516734417447444,alpha
-4.172501,3.10975,-1.72995487673295,alpha
-9.811248,1.9224788,1.44104974806653,alpha
-9.092904,1.9683657,0.545961283683719,alpha
-6.1897693,1.6742163,-0.0389444033925631,alpha
-8.867261,-0.70875525,0.191491016863632,alpha
-3.6310892,4.3691406,-0.0899381538683412,alpha
-9.393006,1.675677,-1.62366007434543,alpha
-9.471296,1.8066176,-1.64036597276161,alpha
-7.0637555,0.16905974,-0.244886848145111,alpha
-7.2011585,1.0572809,-0.552193203145446,alpha
-7.0259647,1.1425284,-2.11752296755542,alpha
-7.025735,0.33769828,0.753789817170185,alpha
-10.875472,0.9542321,0.668895838953716,alpha
-9.285561,-0.80633044,0.0339239808082492,alpha
-9.881688,1.3832095,-0.110957527552017,alpha
-7.1127715,-0.024002492,0.117386523739939,alpha
-9.866949,2.100199,0.0197206120758645,alpha
-9.911002,1.8581216,0.891157343588101,alpha
-8.91266,1.1035666,0.204509161391894,alpha
-7.089995,-0.039975874,-0.186665980576685,alpha
-9.608519,1.2776947,1.67996972653386,alpha
-9.982158,1.5247046,0.233005229733004,alpha
-3.9400604,3.1178873,0.922347341420946,alpha
-7.3013554,0.15211628,-0.626773937463253,alpha
-10.294145,1.7275704,1.0907620621695,alpha
-2.8990004,3.3893614,1.02219424538425,alpha
-8.561803,0.2963136,0.476392818473705,alpha
-10.805746,0.6017737,0.705163467233233,alpha
-7.7326646,0.8358254,-0.29542334517769,alpha
-10.602126,0.27520654,1.00627844779505,alpha
-9.456206,1.0181844,-1.29543903811785,alpha
-4.1384797,3.4184937,-1.2612540896172,alpha
-10.283358,1.4250747,-0.613756230195923,alpha
-10.466458,1.4655244,1.06536442495981,alpha
-3.1475203,3.630222,0.0431944216757798,alpha
-7.2833104,0.601187,-1.37570730781773,alpha
-5.0028696,1.835282,-0.381441209327892,alpha
-8.106535,2.0517738,-0.938006636154033,alpha
-6.717776,-0.36649048,2.61329282176589,alpha
-7.4004283,-0.43311065,-0.7292165292982,alpha
-8.774374,-0.27458948,-0.631845624045956,alpha
-6.635121,-0.31849536,0.515652775427315,alpha
-8.379806,1.5948629,-1.42559112103578,alpha
-7.5484657,-1.0572064,-1.78737253316083,alpha
-7.9841223,1.8812628,0.631626349513058,alpha
-8.165039,1.951581,1.13428311593747,alpha
-9.932568,0.12548953,1.13681442218324,alpha
-4.961308,2.0174801,-1.16324769750424,alpha
-10.093517,0.43506315,-0.397376618820958,alpha
-10.155842,0.2518145,-0.725451099507833,alpha
-10.378065,-0.08482601,0.481562256146994,alpha
-8.251133,0.92264897,-2.06415523917966,alpha
-10.3975315,1.213685,2.56750156040481,alpha
-7.12539,1.844972,-1.51370318619877,alpha
-2.5600398,-1.9091185,-2.65663458931871,gamma
-7.5560393,1.8637359,1.41785997886906,alpha
-5.132174,1.7899989,-0.60823164605231,alpha
-4.9832997,2.5295925,0.0152678813737912,alpha
-7.953215,1.7162987,-0.887568669694304,alpha
-3.499782,2.8761656,-0.93734130395242,alpha
-9.086786,1.2748063,0.742158058710696,alpha
-8.077016,-0.5374763,0.0959051334453332,alpha
-3.354945,4.7913885,-0.347509129963907,alpha
-10.663429,1.0231941,0.552717602318119,alpha
-10.18721,-0.14920396,-0.97327079693923,alpha
-7.3020253,-0.22032529,-0.267966611189631,alpha
-8.484201,1.9674447,1.3471939529527,alpha
-4.877845,1.6371397,-1.19494150869523,alpha
-5.3361835,2.0981286,-0.368747177955419,alpha
-8.485197,-1.2438419,1.95827351606268,alpha
-9.857561,0.23370056,-1.1680484635637,alpha
-9.929474,0.36659515,0.117309405047233,alpha
-9.079057,1.0718858,2.44109098336882,alpha
-2.5239449,-2.023985,1.24136546648723,gamma
-8.879505,-0.73327625,-1.19139186875182,alpha
-7.2053595,-0.6905947,-1.49928914266765,alpha
-2.6367898,3.331215,1.23748345762504,alpha
-9.356011,0.007956106,-0.298598756212469,alpha
-10.05015,-0.072078064,1.21100008288317,alpha
-7.578544,-2.329225,-0.199034515769117,alpha
-9.746678,-0.4045735,1.46830004057563,alpha
-10.674313,-0.19531615,0.539505015125051,alpha
-7.2453513,-0.017076837,-1.22382806675829,alpha
-9.282827,-0.61284524,0.364267877309475,alpha
-8.257864,-2.432407,-0.41676132689971,alpha
-9.997544,-0.14427401,1.93833516139356,alpha
-8.346172,1.1033287,-1.35288082276806,alpha
-8.632598,-2.4695668,0.74023838435072,alpha
-8.589465,-2.0979884,-0.484207070459097,alpha
-8.592337,-2.710667,-0.938516522829626,alpha
-2.9486935,3.3440235,-0.878037661290726,alpha
-9.966981,-1.3674628,0.553376882626713,alpha
-9.437315,-0.35618675,2.52384068364785,alpha
-2.8971457,3.333647,-1.2745748260632,alpha
-10.621777,-0.0677084,-0.281287919888826,alpha
-9.3485775,-0.06950842,1.33523520908382,alpha
-10.383159,-0.24368857,0.988501947726543,alpha
-10.13791,-0.7844946,0.0285641312323786,alpha
-10.699669,-0.80202496,-1.01701268899413,alpha
-8.633416,-2.4712543,-1.60881266579898,alpha
-10.304155,1.0088946,-0.498142298651494,alpha
-8.898865,-2.1317797,-1.36627841232472,alpha
-3.0177505,4.6073666,-1.21133328993248,alpha
-7.110879,-0.95377254,-0.402389712368363,alpha
-9.416485,-1.1469766,0.829550537776622,alpha
-6.4291778,1.7063113,-0.671190629530288,alpha
-4.1894126,3.1120954,-1.39674013057076,alpha
-10.710646,0.7395145,-1.49350557280526,alpha
-2.4537563,-2.1868343,-2.8346545202924,gamma
-8.317213,-0.5298979,1.91361777301817,alpha
-10.569133,1.5501195,2.10061186856491,alpha
-7.357452,-1.2574446,-0.969299604286569,alpha
-7.6374154,-0.69654125,0.867627287031994,alpha
-8.852938,-1.7666299,-0.172033724923746,alpha
-7.5756025,-2.1567085,-0.209589629363502,alpha
-9.174437,0.44320863,1.31343639778259,alpha
-7.684156,-0.6426383,-0.344477497859844,alpha
-9.041868,-0.7144621,-2.99259637517724,alpha
-9.827462,0.45318738,-0.42137994511904,alpha
-7.8799944,-1.6012132,-0.181436858833374,alpha
-7.3652434,0.47440076,0.175923743802221,alpha
-7.434429,-0.43393284,0.827372087731671,alpha
-8.813236,-2.3494308,0.771511823093701,alpha
-3.2468464,3.7540214,-1.28376779056702,alpha
-7.681327,-0.9405936,-1.10201505644204,alpha
-7.097786,-1.4757452,-4.46085742220451,alpha
-9.024546,2.0517087,-0.471194100516044,alpha
-7.563013,-1.4458033,-0.376375279775714,alpha
-9.067288,-1.0232075,-0.739877264199439,alpha
-9.138387,-0.9140031,-0.351579469632514,alpha
-8.703851,-1.083804,-0.64355851870572,alpha
-10.293213,0.40435824,-0.251732127277612,alpha
-4.136102,2.6683977,-0.0448345441507971,alpha
-4.733977,1.9181089,-0.864658221159847,alpha
-8.113042,-1.4426739,-0.360502023527561,alpha
-8.842109,-1.2505208,-0.411499107859648,alpha
-8.631455,-2.0312805,-1.23384430513028,alpha
-8.870389,1.4895943,1.01123679248984,alpha
-8.101916,0.6545337,-1.23891440782099,alpha
-9.984342,-1.0959507,0.248692045897692,alpha
-7.4477463,-1.7635704,-0.0111379922053018,alpha
-9.318145,-0.7580181,-0.1496812719349,alpha
-8.751728,1.3458629,0.28265304831114,alpha
-10.024179,-0.7164674,-0.195082026904456,alpha
-9.027056,1.9570117,0.0229439592949539,alpha
-7.513404,0.51239914,-1.30830611030745,alpha
-8.591132,1.1906191,0.359774231703343,alpha
-9.433235,1.2118202,1.08809925732063,alpha
-3.1486502,3.4944303,1.03146041841927,alpha
-7.530706,-1.2459904,0.448861676663278,alpha
-8.160772,0.38023362,-0.122417380571874,alpha
-7.304843,-0.8067759,-1.48786979736647,alpha
-7.8320827,-0.17534181,-1.24764879206902,alpha
-9.1101675,0.13225947,-0.317731746136128,alpha
-10.151725,-0.05857476,0.940544268835987,alpha
-3.9734437,2.4744253,-1.33181831562795,alpha
-7.5856943,-1.6151791,0.904226834889855,alpha
-8.739963,-0.26732188,0.323786899401331,alpha
-2.9328496,3.9614184,-1.32966285077567,alpha
-3.304041,4.6589713,-0.648808544206571,alpha
-8.12501,1.9984782,-0.437973385747061,alpha
-8.599679,0.56143075,-1.95331018820389,alpha
-4.2702293,3.1996887,0.463194661010031,alpha
-9.244949,-1.4513286,-0.112255569044295,alpha
-2.8614824,-2.4059262,-0.169720307099894,gamma
-7.693861,0.048106913,-1.11040475139317,alpha
-2.9510756,-2.3556933,0.109160592790423,gamma
-7.6209545,0.119723134,-0.904289546457801,alpha
-2.9552155,3.4815016,-0.900985840765535,alpha
-8.341169,0.3534072,-1.77918171168939,alpha
-9.919755,-1.2034045,0.730076659111955,alpha
-9.386727,-2.2107391,0.252192426926339,alpha
-8.687789,-2.572391,-0.252068946089346,alpha
-10.114129,-1.4600495,0.506123764975124,alpha
-2.431171,-1.8318329,-3.89464774849259,gamma
-6.978349,0.20024498,-1.77529680818166,alpha
-8.155405,-2.3629887,-0.263797485487876,alpha
-3.7750232,2.5282311,0.781515942324376,alpha
-6.61528,1.6981454,-1.31054003746227,alpha
-9.088276,0.602437,-1.09148722876881,alpha
-7.610862,0.44888532,-0.114698503800064,alpha
-9.43039,-1.7285298,-0.123568918177192,alpha
-7.8608637,-2.3914552,-0.597044038401584,alpha
-8.264131,0.8483712,-0.656418558555623,alpha
-10.410939,-0.23053765,1.39991940380651,alpha
-10.920813,-0.24855793,0.648197019827844,alpha
-4.2426715,2.5724938,-0.517324566482703,alpha
-8.552749,0.6536844,-0.831200268075835,alpha
-8.912019,0.76027685,0.592812771665739,alpha
-3.1090856,4.8041296,-0.630401112399246,alpha
-9.262662,-2.4866436,-0.290593471893596,alpha
-9.548001,1.6391271,1.3471468079194,alpha
-8.233325,-2.1363127,-0.884860407952824,alpha
-2.3631165,3.4904382,0.0975924727085744,alpha
-9.65726,-1.0024638,-0.527258654949035,alpha
-9.1762705,-0.5016121,1.14002761307316,alpha
-7.240633,-1.566034,-1.08137982012784,alpha
-7.205403,-0.6004744,-1.69974205726691,alpha
-7.3891563,2.1002305,-0.57634999133112,alpha
-9.979015,1.5351276,3.2876225120842,alpha
-9.334275,0.8571936,-0.177009118114916,alpha
-7.2162237,-0.49507794,-0.352326310504188,alpha
-9.5822935,-0.15928063,0.283205840683032,alpha
-7.3200116,-0.95383704,-4.05083184268474,alpha
-8.754812,-1.6364206,0.0552085190691467,alpha
-8.562337,-2.0090487,-1.08187831826588,alpha
-3.8124537,3.3599696,2.05524691371269,alpha
-4.20243,2.6530206,-1.72082534252373,alpha
-9.3414345,2.0084782,-0.244413111569055,alpha
-4.385047,3.308956,-1.4907187567271,alpha
-9.588976,0.011833147,-0.485729761925198,alpha
-9.303044,-2.3074803,0.152135163815122,alpha
-9.395186,-2.0924268,0.615024924002183,alpha
-4.3356233,3.2461216,-0.339602054897319,alpha
-4.453544,2.8517065,0.316342287153096,alpha
-9.655245,-0.90498793,0.438618459320405,alpha
-7.04952,-0.16883956,-1.49308171153991,alpha
-10.317856,-1.4570565,0.174185915996188,alpha
-9.112076,2.0972097,-2.02324310868065,alpha
-8.419944,-2.6748881,-0.220505020464654,alpha
-7.5151963,-0.936159,-0.0980804230799132,alpha
-7.331452,-0.14760932,-2.35988560417995,alpha
-3.484353,-2.174909,-1.55910092940956,gamma
-4.223595,2.5897977,-1.47413381885157,alpha
-7.17085,-1.5392108,-0.59355156354233,alpha
-3.3839142,-2.2274976,-1.27240500393618,gamma
-7.0551534,-1.0043855,-0.133033008633172,alpha
-8.637136,-2.536412,1.56646596652796,alpha
-9.102654,0.45643315,-1.01171121098136,alpha
-10.574056,-0.9255628,-0.298081852934307,alpha
-9.573001,-1.9606707,0.0405815940237069,alpha
-9.371076,-1.334974,0.273478477180998,alpha
-3.5156808,3.8925765,-0.263745197604622,alpha
-10.360972,-1.424324,-0.209648461121282,alpha
-9.646663,-2.0183961,-1.23152498202049,alpha
-9.043012,-1.8750209,1.05920593878081,alpha
-10.306522,0.23403512,1.22800369780977,alpha
-9.696794,0.48504472,-0.129716321264869,alpha
-10.237077,-0.89672804,-0.207778149666508,alpha
-7.2687087,-0.7028414,1.1941124217924,alpha
-8.545343,-0.35448602,-0.843562054412364,alpha
-9.699054,1.5865784,1.71795087640394,alpha
-10.370719,1.8466719,0.334154967663082,alpha
-7.9376864,-2.4342427,-1.07916505705643,alpha
-8.944116,1.6961287,-2.43450716941793,alpha
-8.80141,-1.7743393,0.794636720020012,alpha
-8.304754,2.1790283,0.183071256223768,alpha
-7.7175584,-2.409217,-1.72736905048998,alpha
-8.990658,-1.153383,-1.80018035448839,alpha
-3.9183435,3.7345808,-1.82390397126028,alpha
-9.401571,-2.0789483,0.324849343191157,alpha
-8.955615,-0.74432904,-0.196932489436583,alpha
-8.236748,0.23685925,-1.14101001011266,alpha
